# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=256
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=15625.0
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
25.496,0,7,9,16,45.000,210.000,-0.500,1,-15625.000,40.737,-15584.263,-0.146275,-0.151489,0.002607,210.500,52.6250,200.000,1
25.509,0,7,9,16,43.000,212.000,-0.500,1,-15625.000,50.646,-15574.354,-0.143942,-0.150425,0.003241,212.500,53.1250,200.000,1
25.543,0,7,9,16,127.000,129.000,0.000,0,0.000,127.636,127.636,-0.134375,-0.150713,0.008169,129.000,32.2500,200.000,1
25.549,1,8,11,18,51.000,205.000,0.000,0,0.000,-2.393,-2.393,-0.151055,-0.150749,-0.000153,205.000,51.2500,200.000,1
25.560,5,12,15,22,85.000,171.000,0.000,0,0.000,11.220,11.220,-0.151359,-0.152795,0.000718,171.000,42.7500,200.000,1
25.566,4,11,15,22,119.000,137.000,0.000,0,0.000,99.729,99.729,-0.137408,-0.150174,0.006383,137.000,34.2500,217.120,0
25.612,2,9,12,19,217.000,39.000,0.000,0,0.000,21.009,21.009,-0.148031,-0.150720,0.001345,39.000,9.7500,200.000,1
25.618,3,10,13,20,195.000,61.000,0.000,0,0.000,51.026,51.026,-0.144347,-0.150878,0.003266,61.000,15.2500,200.000,1
25.642,1,8,12,19,125.000,131.000,0.000,0,0.000,63.621,63.621,-0.144102,-0.152245,0.004072,131.000,32.7500,200.000,1
25.654,1,8,11,18,233.000,23.000,0.000,0,0.000,3.152,3.152,-0.149926,-0.150329,0.000202,23.000,5.7500,200.000,1
25.659,4,11,32,39,19.000,237.000,0.000,0,0.000,1.939,1.939,-0.150963,-0.151211,0.000124,237.000,59.2500,229.553,0
25.700,4,11,14,21,221.000,35.000,0.000,0,0.000,-13.754,-13.754,-0.150589,-0.148829,-0.000880,35.000,8.7500,200.000,1
25.706,3,10,13,20,237.000,19.000,0.000,0,0.000,-13.859,-13.859,-0.150198,-0.148424,-0.000887,19.000,4.7500,200.000,1
25.719,2,9,12,19,61.000,195.000,0.000,0,0.000,8.799,8.799,-0.150106,-0.151232,0.000563,195.000,48.7500,200.000,1
25.725,2,9,12,19,39.000,217.000,0.000,0,0.000,1.236,1.236,-0.150259,-0.150417,0.000079,217.000,54.2500,200.000,1
25.730,14,21,24,31,195.000,61.000,0.000,0,0.000,-29.766,-29.766,-0.150304,-0.146494,-0.001905,61.000,15.2500,200.000,1
25.753,0,7,9,16,139.000,117.000,0.000,0,0.000,-53.307,-53.307,-0.149896,-0.143072,-0.003412,117.000,29.2500,200.000,1
25.762,5,12,15,22,115.000,141.000,0.000,0,0.000,-5.188,-5.188,-0.151061,-0.150397,-0.000332,141.000,35.2500,200.000,1
25.780,5,12,15,22,221.000,35.000,0.000,0,0.000,-33.874,-33.874,-0.152428,-0.148092,-0.002168,35.000,8.7500,200.000,1
25.794,24,31,34,41,89.000,167.000,0.000,0,0.000,10.560,10.560,-0.149723,-0.151075,0.000676,167.000,41.7500,199.500,1
25.799,2,9,12,19,115.000,141.000,0.000,0,0.000,-3.186,-3.186,-0.151398,-0.150990,-0.000204,141.000,35.2500,199.500,1
25.855,16,23,44,51,79.000,178.000,0.500,1,15625.000,-9.009,15615.991,-0.151212,-0.150058,-0.000577,177.500,44.3750,239.815,0
25.861,2,9,12,19,10.000,245.000,-0.500,1,0.000,-4.585,-4.585,-0.150968,-0.150381,-0.000293,245.500,61.3750,200.000,1
25.867,6,13,16,23,121.000,136.000,0.500,1,15625.000,-6.606,15618.394,-0.151467,-0.150621,-0.000423,135.500,33.8750,199.000,1
25.884,7,14,35,42,44.000,212.000,0.000,0,0.000,12.338,12.338,-0.149097,-0.150676,0.000790,212.000,53.0000,221.696,0
25.916,11,18,21,28,218.000,38.000,0.000,0,0.000,46.699,46.699,-0.147121,-0.153098,0.002989,38.000,9.5000,200.000,1
25.934,1,8,11,18,128.000,128.000,0.000,0,0.000,107.317,107.317,-0.140510,-0.154246,0.006868,128.000,32.0000,228.000,0
25.959,5,12,15,22,52.000,204.000,0.000,0,0.000,-4.634,-4.634,-0.150814,-0.150221,-0.000297,204.000,51.0000,200.000,1
25.965,6,13,16,23,238.000,18.000,0.000,0,0.000,8.482,8.482,-0.149899,-0.150985,0.000543,18.000,4.5000,200.000,1
25.976,4,11,14,21,32.000,224.000,0.000,0,0.000,34.019,34.019,-0.150593,-0.154948,0.002177,224.000,56.0000,200.000,1
25.988,4,11,14,21,36.000,220.000,0.000,0,0.000,1.989,1.989,-0.151365,-0.151620,0.000127,220.000,55.0000,200.000,1
25.993,4,11,14,21,46.000,210.000,0.000,0,0.000,0.534,0.534,-0.150104,-0.150173,0.000034,210.000,52.5000,200.000,1
25.999,6,13,17,24,156.000,100.000,0.000,0,0.000,64.929,64.929,-0.142892,-0.151203,0.004155,100.000,25.0000,199.667,1
26.047,0,7,10,17,176.000,80.000,0.000,0,0.000,-12.744,-12.744,-0.149089,-0.147457,-0.000816,80.000,20.0000,200.000,1
26.053,3,10,14,21,114.000,142.000,0.000,0,0.000,20.026,20.026,-0.148378,-0.150942,0.001282,142.000,35.5000,217.120,0
26.077,6,13,16,23,98.000,158.000,0.000,0,0.000,-2.756,-2.756,-0.151611,-0.151258,-0.000176,158.000,39.5000,200.000,1
26.095,5,12,15,22,58.000,198.000,0.000,0,0.000,7.107,7.107,-0.150727,-0.151637,0.000455,198.000,49.5000,200.000,1
26.101,0,7,29,36,120.000,136.000,0.000,0,0.000,3.998,3.998,-0.150098,-0.150610,0.000256,136.000,34.0000,243.238,0
26.107,2,9,12,19,196.000,60.000,0.000,0,0.000,-68.537,-68.537,-0.153748,-0.144976,-0.004386,60.000,15.0000,200.000,1
26.119,0,7,10,17,50.000,206.000,0.000,0,0.000,2.912,2.912,-0.150145,-0.150518,0.000186,206.000,51.5000,200.000,1
26.138,5,12,15,22,22.000,234.000,0.000,0,0.000,-4.316,-4.316,-0.151335,-0.150782,-0.000276,234.000,58.5000,200.000,1
26.155,4,11,14,21,66.000,190.000,0.000,0,0.000,-0.950,-0.950,-0.150735,-0.150613,-0.000061,190.000,47.5000,199.000,1
26.178,3,10,13,20,243.000,12.000,-0.500,1,-15625.000,30.302,-15594.698,-0.147949,-0.151828,0.001939,12.500,3.1250,201.000,1
26.204,5,12,14,21,140.000,117.000,0.500,1,0.000,67.411,67.411,-0.150476,-0.159104,0.004314,116.500,29.1250,200.000,1
26.210,9,16,37,44,57.000,199.000,0.000,0,0.000,-2.137,-2.137,-0.150971,-0.150697,-0.000137,199.000,49.7500,217.775,0
26.229,7,14,17,24,31.000,225.000,0.000,0,0.000,-0.352,-0.352,-0.150444,-0.150399,-0.000023,225.000,56.2500,200.000,1
26.234,3,10,31,38,255.000,0.000,-0.500,1,0.000,-1.476,-1.476,-0.150642,-0.150453,-0.000094,0.500,0.1250,236.874,0
26.240,2,9,13,20,237.000,19.000,0.000,0,0.000,12.754,12.754,-0.149064,-0.150697,0.000816,19.000,4.7500,199.333,1
26.273,4,11,14,21,119.000,137.000,0.000,0,0.000,-17.424,-17.424,-0.153465,-0.151235,-0.001115,137.000,34.2500,200.000,1
26.349,4,11,14,21,105.000,151.000,0.000,0,0.000,2.412,2.412,-0.151004,-0.151313,0.000154,151.000,37.7500,200.000,1
26.355,3,10,13,20,241.000,15.000,0.000,0,0.000,-0.398,-0.398,-0.150775,-0.150724,-0.000026,15.000,3.7500,200.000,1
26.382,0,7,9,16,91.000,165.000,0.000,0,0.000,16.029,16.029,-0.149413,-0.151465,0.001026,165.000,41.2500,200.000,1
26.388,3,10,13,20,199.000,57.000,0.000,0,0.000,-18.165,-18.165,-0.149655,-0.147330,-0.001163,57.000,14.2500,200.000,1
26.394,1,8,11,18,131.000,125.000,0.000,0,0.000,-46.447,-46.447,-0.151567,-0.145622,-0.002973,125.000,31.2500,228.000,0
26.428,0,7,10,17,159.000,97.000,0.000,0,0.000,-54.157,-54.157,-0.150593,-0.143661,-0.003466,97.000,24.2500,200.000,1
26.434,0,7,28,35,227.000,29.000,0.000,0,0.000,-25.873,-25.873,-0.151277,-0.147966,-0.001656,29.000,7.2500,232.886,0
26.440,4,11,14,21,101.000,155.000,0.000,0,0.000,1.880,1.880,-0.150883,-0.151124,0.000120,155.000,38.7500,200.000,1
26.447,12,19,22,29,23.000,233.000,0.000,0,0.000,-2.950,-2.950,-0.151286,-0.150909,-0.000189,233.000,58.2500,200.000,1
26.452,6,13,16,23,243.000,13.000,0.000,0,0.000,-16.545,-16.545,-0.151449,-0.149331,-0.001059,13.000,3.2500,200.000,1
26.458,2,9,12,19,167.000,89.000,0.000,0,0.000,-86.826,-86.826,-0.153064,-0.141950,-0.005557,89.000,22.2500,200.000,1
26.470,3,10,13,20,219.000,37.000,0.000,0,0.000,-49.253,-49.253,-0.153031,-0.146727,-0.003152,37.000,9.2500,200.000,1
26.476,4,11,14,21,171.000,85.000,0.000,0,0.000,-106.658,-106.658,-0.154462,-0.140810,-0.006826,85.000,21.2500,200.000,1
26.487,1,8,11,18,133.000,123.000,0.000,0,0.000,-0.179,-0.179,-0.150999,-0.150976,-0.000011,123.000,30.7500,199.500,1
26.504,3,10,13,20,119.000,138.000,0.500,1,15625.000,-3.285,15621.715,-0.151477,-0.151057,-0.000210,137.500,34.3750,199.500,1
26.510,6,13,16,23,244.000,11.000,-0.500,1,-15625.000,19.354,-15605.646,-0.148302,-0.150780,0.001239,11.500,2.8750,201.000,1
26.538,0,7,10,17,87.000,170.000,0.500,1,0.000,8.544,8.544,-0.150301,-0.151395,0.000547,169.500,42.3750,199.000,1
26.550,5,12,34,41,198.000,58.000,0.000,0,0.000,60.616,60.616,-0.143182,-0.150941,0.003879,58.000,14.5000,228.343,0
26.582,6,13,16,23,94.000,162.000,0.000,0,0.000,1.136,1.136,-0.151208,-0.151353,0.000073,162.000,40.5000,200.000,1
26.593,9,16,37,44,172.000,84.000,0.000,0,0.000,89.825,89.825,-0.141987,-0.153485,0.005749,84.000,21.0000,242.362,0
26.619,0,7,9,16,86.000,170.000,0.000,0,0.000,32.167,32.167,-0.144343,-0.148460,0.002059,170.000,42.5000,200.000,1
26.630,4,11,14,21,78.000,178.000,0.000,0,0.000,-1.773,-1.773,-0.150494,-0.150267,-0.000113,178.000,44.5000,200.000,1
26.638,0,7,9,16,232.000,24.000,0.000,0,0.000,0.966,0.966,-0.150911,-0.151035,0.000062,24.000,6.0000,200.000,1
26.651,4,11,14,21,150.000,106.000,0.000,0,0.000,67.447,67.447,-0.143359,-0.151992,0.004317,106.000,26.5000,200.000,1
26.657,0,7,27,34,96.000,160.000,0.000,0,0.000,53.502,53.502,-0.144028,-0.150876,0.003424,160.000,40.0000,248.135,0
26.687,14,21,24,31,44.000,212.000,0.000,0,0.000,1.415,1.415,-0.150891,-0.151072,0.000091,212.000,53.0000,200.000,1
26.715,2,9,30,37,8.000,248.000,0.000,0,0.000,5.077,5.077,-0.150102,-0.150752,0.000325,248.000,62.0000,237.830,0
26.721,4,11,14,21,70.000,186.000,0.000,0,0.000,-0.988,-0.988,-0.150338,-0.150212,-0.000063,186.000,46.5000,200.000,1
26.732,3,10,13,20,240.000,16.000,0.000,0,0.000,-9.418,-9.418,-0.151013,-0.149808,-0.000603,16.000,4.0000,200.000,1
26.738,3,10,13,20,2.000,254.000,0.000,0,0.000,3.822,3.822,-0.151119,-0.151608,0.000245,254.000,63.5000,200.000,1
26.743,3,10,13,20,162.000,94.000,0.000,0,0.000,-44.910,-44.910,-0.150194,-0.144446,-0.002874,94.000,23.5000,200.000,1
26.767,14,21,24,31,208.000,48.000,0.000,0,0.000,-52.370,-52.370,-0.152972,-0.146269,-0.003352,48.000,12.0000,200.000,1
26.778,0,7,9,16,186.000,70.000,0.000,0,0.000,-52.788,-52.788,-0.151156,-0.144399,-0.003378,70.000,17.5000,200.000,1
26.784,5,12,15,22,46.000,210.000,0.000,0,0.000,-1.236,-1.236,-0.150960,-0.150802,-0.000079,210.000,52.5000,200.000,1
26.790,7,14,17,24,250.000,6.000,0.000,0,0.000,-5.647,-5.647,-0.150963,-0.150240,-0.000361,6.000,1.5000,200.000,1
26.826,3,10,13,20,80.000,176.000,0.000,0,0.000,17.708,17.708,-0.148936,-0.151202,0.001133,176.000,44.0000,199.500,1
26.837,7,14,16,23,166.000,90.000,0.000,0,0.000,-95.682,-95.682,-0.150652,-0.138404,-0.006124,90.000,22.5000,200.000,1
26.850,13,20,23,30,172.000,84.000,0.000,0,0.000,-141.270,-141.270,-0.156299,-0.138217,-0.009041,84.000,21.0000,200.000,1
26.864,2,9,12,19,132.000,125.000,0.500,1,0.000,8.978,8.978,-0.150608,-0.151758,0.000575,124.500,31.1250,199.500,1
26.877,16,23,25,32,217.000,38.000,-0.500,1,0.000,-20.818,-20.818,-0.149775,-0.147110,-0.001332,38.500,9.6250,201.000,1
26.883,2,9,12,19,55.000,201.000,0.000,0,0.000,-3.796,-3.796,-0.151094,-0.150608,-0.000243,201.000,50.2500,200.000,1
26.889,0,7,9,16,241.000,14.000,-0.500,1,0.000,-3.156,-3.156,-0.150704,-0.150300,-0.000202,14.500,3.6250,200.000,1
26.895,8,15,18,25,53.000,203.000,0.000,0,0.000,-4.380,-4.380,-0.150714,-0.150153,-0.000280,203.000,50.7500,200.000,1
26.901,0,7,9,16,231.000,24.000,-0.500,1,0.000,-24.650,-24.650,-0.150895,-0.147740,-0.001578,24.500,6.1250,200.000,1
26.914,0,7,9,16,45.000,211.000,0.000,0,0.000,38.500,38.500,-0.145715,-0.150643,0.002464,211.000,52.7500,200.000,1
26.929,0,7,10,17,135.000,121.000,0.000,0,0.000,157.198,157.198,-0.135897,-0.156019,0.010061,121.000,30.2500,228.000,0
26.946,0,7,9,16,9.000,247.000,0.000,0,0.000,8.334,8.334,-0.149892,-0.150958,0.000533,247.000,61.7500,200.000,1
26.952,6,13,16,23,111.000,145.000,0.000,0,0.000,-4.629,-4.629,-0.151671,-0.151079,-0.000296,145.000,36.2500,200.000,1
26.971,6,13,16,23,175.000,81.000,0.000,0,0.000,61.783,61.783,-0.144026,-0.151935,0.003954,81.000,20.2500,200.000,1
26.985,9,16,19,26,133.000,123.000,0.000,0,0.000,92.748,92.748,-0.141156,-0.153028,0.005936,123.000,30.7500,228.000,0
26.994,9,16,19,26,199.000,57.000,0.000,0,0.000,29.037,29.037,-0.146944,-0.150661,0.001858,57.000,14.2500,200.000,1
27.028,2,9,29,36,139.000,117.000,0.000,0,0.000,-4.997,-4.997,-0.149917,-0.149277,-0.000320,117.000,29.2500,246.040,0
27.034,6,13,16,23,49.000,207.000,0.000,0,0.000,2.718,2.718,-0.150732,-0.151080,0.000174,207.000,51.7500,200.000,1
27.061,5,12,15,22,35.000,221.000,0.000,0,0.000,-4.779,-4.779,-0.151725,-0.151113,-0.000306,221.000,55.2500,200.000,1
27.072,1,8,11,18,165.000,91.000,0.000,0,0.000,-21.983,-21.983,-0.148760,-0.145946,-0.001407,91.000,22.7500,200.000,1
27.078,0,7,10,17,23.000,233.000,0.000,0,0.000,2.151,2.151,-0.150436,-0.150711,0.000138,233.000,58.2500,200.000,1
27.083,5,12,15,22,243.000,13.000,0.000,0,0.000,-9.251,-9.251,-0.151146,-0.149962,-0.000592,13.000,3.2500,200.000,1
27.094,8,15,17,24,153.000,103.000,0.000,0,0.000,-32.850,-32.850,-0.148895,-0.144691,-0.002102,103.000,25.7500,200.000,1
27.101,10,17,20,27,145.000,111.000,0.000,0,0.000,-47.940,-47.940,-0.151074,-0.144937,-0.003068,111.000,27.7500,200.000,1
27.113,1,8,12,19,125.000,131.000,0.000,0,0.000,-3.632,-3.632,-0.151237,-0.150772,-0.000232,131.000,32.7500,217.120,0
27.125,4,11,14,21,195.000,61.000,0.000,0,0.000,-45.397,-45.397,-0.151236,-0.145425,-0.002905,61.000,15.2500,200.000,1
27.131,4,11,14,21,227.000,29.000,0.000,0,0.000,-16.897,-16.897,-0.151132,-0.148969,-0.001081,29.000,7.2500,200.000,1
27.149,5,12,15,22,213.000,43.000,0.000,0,0.000,-49.498,-49.498,-0.152497,-0.146161,-0.003168,43.000,10.7500,200.000,1
27.155,1,8,11,18,51.000,205.000,0.000,0,0.000,-0.028,-0.028,-0.150996,-0.150992,-0.000002,205.000,51.2500,199.500,1
27.161,4,11,14,21,193.000,63.000,0.000,0,0.000,-66.504,-66.504,-0.153779,-0.145266,-0.004256,63.000,15.7500,200.000,1
27.167,6,13,16,23,133.000,123.000,0.000,0,0.000,-2.832,-2.832,-0.151485,-0.151122,-0.000181,123.000,30.7500,199.500,1
27.173,7,14,34,41,201.000,55.000,0.000,0,0.000,-51.951,-51.951,-0.151304,-0.144655,-0.003325,55.000,13.7500,231.877,0
27.180,4,11,32,39,39.000,217.000,0.000,0,0.000,-3.050,-3.050,-0.150819,-0.150428,-0.000195,217.000,54.2500,243.692,0
27.187,1,8,11,18,69.000,187.000,0.000,0,0.000,-0.143,-0.143,-0.151131,-0.151113,-0.000009,187.000,46.7500,199.000,1
27.256,14,21,24,31,252.000,3.000,-0.500,1,-15625.000,0.201,-15624.799,-0.151061,-0.151087,0.000013,3.500,0.8750,200.000,1
27.262,0,7,10,17,228.000,28.000,0.000,0,0.000,-6.515,-6.515,-0.151019,-0.150185,-0.000417,28.000,7.0000,199.500,1
27.268,0,7,10,17,20.000,236.000,0.000,0,0.000,16.531,16.531,-0.149516,-0.151632,0.001058,236.000,59.0000,200.000,1
27.274,4,11,14,21,20.000,236.000,0.000,0,0.000,7.341,7.341,-0.149710,-0.150650,0.000470,236.000,59.0000,200.000,1
27.282,4,11,14,21,106.000,150.000,0.000,0,0.000,-3.434,-3.434,-0.150843,-0.150403,-0.000220,150.000,37.5000,200.000,1
27.314,6,13,16,23,46.000,210.000,0.000,0,0.000,1.719,1.719,-0.150437,-0.150657,0.000110,210.000,52.5000,200.000,1
27.320,7,14,16,23,174.000,82.000,0.000,0,0.000,4.451,4.451,-0.150621,-0.151190,0.000285,82.000,20.5000,200.000,1
27.352,12,19,22,29,80.000,176.000,0.000,0,0.000,1.999,1.999,-0.151024,-0.151280,0.000128,176.000,44.0000,200.000,1
27.360,6,13,16,23,190.000,66.000,0.000,0,0.000,14.116,14.116,-0.147093,-0.148900,0.000903,66.000,16.5000,200.000,1
27.366,3,10,13,20,10.000,246.000,0.000,0,0.000,5.062,5.062,-0.150636,-0.151284,0.000324,246.000,61.5000,200.000,1
27.376,4,11,14,21,204.000,52.000,0.000,0,0.000,8.985,8.985,-0.148454,-0.149604,0.000575,52.000,13.0000,200.000,1
27.400,1,8,12,19,120.000,136.000,0.000,0,0.000,22.669,22.669,-0.147607,-0.150508,0.001451,136.000,34.0000,217.120,0
27.406,2,9,12,19,214.000,42.000,0.000,0,0.000,-8.768,-8.768,-0.149280,-0.148158,-0.000561,42.000,10.5000,200.000,1
27.412,4,11,14,21,56.000,200.000,0.000,0,0.000,3.835,3.835,-0.150733,-0.151224,0.000245,200.000,50.0000,200.000,1
27.417,1,8,11,18,0.000,0.000,0.000,0,0.000,-2.844,-2.844,-0.151465,-0.151101,-0.000182,0.000,0.0000,200.000,1
27.423,4,11,14,21,224.000,32.000,0.000,0,0.000,-13.923,-13.923,-0.149074,-0.147292,-0.000891,32.000,8.0000,200.000,1
27.467,1,8,11,18,250.000,6.000,0.000,0,0.000,-3.627,-3.627,-0.151346,-0.150882,-0.000232,6.000,1.5000,200.000,1
27.472,2,9,30,37,172.000,84.000,0.000,0,0.000,-80.194,-80.194,-0.153402,-0.143137,-0.005132,84.000,21.0000,224.811,0
27.478,4,11,14,21,144.000,112.000,0.000,0,0.000,-75.643,-75.643,-0.152735,-0.143052,-0.004841,112.000,28.0000,200.000,1
27.529,3,10,12,19,200.000,56.000,0.000,0,0.000,-52.946,-52.946,-0.149998,-0.143221,-0.003389,56.000,14.0000,200.000,1
27.547,0,7,10,17,3.000,252.000,-0.500,1,-15625.000,26.572,-15598.428,-0.147775,-0.151176,0.001701,252.500,63.1250,201.000,1
27.552,7,14,17,24,128.000,129.000,0.500,1,0.000,7.932,7.932,-0.149856,-0.150872,0.000508,128.500,32.1250,199.500,1
27.560,6,13,34,41,33.000,222.000,-0.500,1,-15625.000,0.794,-15624.206,-0.151223,-0.151325,0.000051,222.500,55.6250,226.180,0
27.582,0,7,27,34,233.000,22.000,-0.500,1,0.000,-3.444,-3.444,-0.150477,-0.150036,-0.000220,22.500,5.6250,248.320,0
27.587,3,10,13,20,21.000,234.000,-0.500,1,0.000,-8.394,-8.394,-0.150527,-0.149453,-0.000537,234.500,58.6250,200.000,1
27.593,7,14,18,25,185.000,71.000,0.000,0,0.000,80.094,80.094,-0.140601,-0.150854,0.005126,71.000,17.7500,200.000,1
27.610,0,7,10,17,119.000,137.000,0.000,0,0.000,-5.823,-5.823,-0.151234,-0.150489,-0.000373,137.000,34.2500,200.000,1
27.616,2,9,12,19,103.000,153.000,0.000,0,0.000,-0.746,-0.746,-0.151244,-0.151149,-0.000048,153.000,38.2500,200.000,1
27.622,4,11,14,21,73.000,183.000,0.000,0,0.000,-2.826,-2.826,-0.151280,-0.150919,-0.000181,183.000,45.7500,200.000,1
27.628,6,13,15,22,121.000,135.000,0.000,0,0.000,99.211,99.211,-0.138083,-0.150782,0.006350,135.000,33.7500,200.000,1
27.634,0,7,27,34,239.000,17.000,0.000,0,0.000,-6.691,-6.691,-0.151235,-0.150379,-0.000428,17.000,4.2500,6.324,0
27.639,0,7,9,16,63.000,193.000,0.000,0,0.000,39.487,39.487,-0.145978,-0.151033,0.002527,193.000,48.2500,200.000,1
27.699,4,11,15,22,123.000,133.000,0.000,0,0.000,46.746,46.746,-0.144423,-0.150406,0.002992,133.000,33.2500,217.120,0
27.705,1,8,11,18,159.000,97.000,0.000,0,0.000,32.778,32.778,-0.145896,-0.150092,0.002098,97.000,24.2500,200.000,1
27.716,0,7,10,17,201.000,55.000,0.000,0,0.000,-2.866,-2.866,-0.149356,-0.148989,-0.000183,55.000,13.7500,200.000,1
27.722,3,10,14,21,117.000,139.000,0.000,0,0.000,42.927,42.927,-0.145704,-0.151199,0.002747,139.000,34.7500,217.120,0
27.735,5,12,15,22,39.000,217.000,0.000,0,0.000,5.803,5.803,-0.150577,-0.151319,0.000371,217.000,54.2500,200.000,1
27.747,6,13,16,23,59.000,197.000,0.000,0,0.000,1.004,1.004,-0.151398,-0.151526,0.000064,197.000,49.2500,200.000,1
27.753,1,8,11,18,27.000,229.000,0.000,0,0.000,1.441,1.441,-0.150529,-0.150713,0.000092,229.000,57.2500,200.000,1
27.787,1,8,11,18,249.000,7.000,0.000,0,0.000,-11.786,-11.786,-0.152235,-0.150726,-0.000754,7.000,1.7500,200.000,1
27.793,2,9,12,19,183.000,73.000,0.000,0,0.000,-40.804,-40.804,-0.150526,-0.145303,-0.002611,73.000,18.2500,200.000,1
27.798,5,12,15,22,177.000,79.000,0.000,0,0.000,-54.978,-54.978,-0.151086,-0.144049,-0.003519,79.000,19.7500,200.000,1
27.804,9,16,19,26,185.000,71.000,0.000,0,0.000,-57.036,-57.036,-0.151947,-0.144647,-0.003650,71.000,17.7500,200.000,1
27.822,0,7,9,16,119.000,137.000,0.000,0,0.000,4.285,4.285,-0.151816,-0.152364,0.000274,137.000,34.2500,199.000,1
27.829,10,17,20,27,13.000,243.000,0.000,0,0.000,3.501,3.501,-0.150449,-0.150897,0.000224,243.000,60.7500,200.000,1
27.840,24,31,34,41,15.000,241.000,0.000,0,0.000,-1.205,-1.205,-0.151052,-0.150898,-0.000077,241.000,60.2500,200.000,1
27.847,8,15,18,25,151.000,105.000,0.000,0,0.000,-117.935,-117.935,-0.155121,-0.140026,-0.007548,105.000,26.2500,200.000,1
27.870,1,8,11,18,87.000,169.000,0.000,0,0.000,2.157,2.157,-0.150833,-0.151109,0.000138,169.000,42.2500,199.500,1
27.882,4,11,32,39,2.000,253.000,-0.500,1,-15625.000,4.341,-15620.659,-0.150351,-0.150906,0.000278,253.500,63.3750,232.542,0
27.887,1,8,11,18,57.000,199.000,0.000,0,0.000,-2.230,-2.230,-0.151093,-0.150807,-0.000143,199.000,49.7500,199.000,1
27.917,0,7,27,34,8.000,247.000,-0.500,1,-15625.000,11.168,-15613.832,-0.150407,-0.151836,0.000715,247.500,61.8750,244.222,0
27.926,1,8,30,37,212.000,44.000,0.000,0,0.000,42.127,42.127,-0.145690,-0.151082,0.002696,44.000,11.0000,239.280,0
27.933,1,8,30,37,186.000,70.000,0.000,0,0.000,72.680,72.680,-0.141995,-0.151298,0.004652,70.000,17.5000,252.997,0
27.957,5,12,15,22,74.000,182.000,0.000,0,0.000,4.994,4.994,-0.150208,-0.150847,0.000320,182.000,45.5000,200.000,1
27.963,0,7,10,17,78.000,178.000,0.000,0,0.000,-4.104,-4.104,-0.150688,-0.150163,-0.000263,178.000,44.5000,200.000,1
27.970,2,9,30,37,26.000,230.000,0.000,0,0.000,-2.387,-2.387,-0.151379,-0.151073,-0.000153,230.000,57.5000,236.177,0
27.986,6,13,16,23,8.000,248.000,0.000,0,0.000,8.998,8.998,-0.151611,-0.152763,0.000576,248.000,62.0000,200.000,1
27.992,0,7,9,16,12.000,244.000,0.000,0,0.000,5.146,5.146,-0.150711,-0.151369,0.000329,244.000,61.0000,200.000,1
28.003,3,10,13,20,102.000,154.000,0.000,0,0.000,-2.007,-2.007,-0.150457,-0.150200,-0.000128,154.000,38.5000,200.000,1
28.020,0,7,9,16,30.000,226.000,0.000,0,0.000,12.890,12.890,-0.149194,-0.150844,0.000825,226.000,56.5000,200.000,1
28.031,3,10,13,20,230.000,26.000,0.000,0,0.000,10.223,10.223,-0.149531,-0.150840,0.000654,26.000,6.5000,200.000,1
28.043,6,13,16,23,76.000,180.000,0.000,0,0.000,-7.947,-7.947,-0.150934,-0.149917,-0.000509,180.000,45.0000,200.000,1
28.060,7,14,17,24,194.000,62.000,0.000,0,0.000,21.059,21.059,-0.146410,-0.149105,0.001348,62.000,15.5000,200.000,1
28.073,0,7,9,16,20.000,236.000,0.000,0,0.000,2.775,2.775,-0.150979,-0.151334,0.000178,236.000,59.0000,200.000,1
28.090,15,22,25,32,158.000,98.000,0.000,0,0.000,-16.994,-16.994,-0.149063,-0.146888,-0.001088,98.000,24.5000,200.000,1
28.108,0,7,9,16,74.000,182.000,0.000,0,0.000,6.426,6.426,-0.149892,-0.150714,0.000411,182.000,45.5000,200.000,1
28.114,0,7,9,16,126.000,130.000,0.000,0,0.000,11.970,11.970,-0.149870,-0.151402,0.000766,130.000,32.5000,200.000,1
28.189,0,7,10,17,194.000,62.000,0.000,0,0.000,-77.201,-77.201,-0.153889,-0.144007,-0.004941,62.000,15.5000,200.000,1
28.202,3,10,32,39,114.000,142.000,0.000,0,0.000,-107.808,-107.808,-0.149974,-0.136174,-0.006900,142.000,35.5000,222.115,0
28.213,5,12,33,40,122.000,135.000,0.500,1,0.000,3.203,3.203,-0.151079,-0.151489,0.000205,134.500,33.6250,228.621,0
28.231,15,22,25,32,144.000,113.000,0.500,1,0.000,1.024,1.024,-0.150341,-0.150472,0.000066,112.500,28.1250,199.500,1
28.243,2,9,12,19,98.000,159.000,0.500,1,15625.000,-3.068,15621.932,-0.150968,-0.150576,-0.000196,158.500,39.6250,199.000,1
28.250,1,8,11,18,237.000,18.000,-0.500,1,-15625.000,3.031,-15621.969,-0.148977,-0.149365,0.000194,18.500,4.6250,200.500,1
