# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=2048
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=1953.125
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
24.680,0,7,10,17,1735.000,311.000,-1.000,0,-1953.125,-4.902,-1958.027,-0.045918,-0.040899,-0.002510,312.000,78.0000,200.000,1
24.772,5,12,33,40,234.000,1812.000,-1.000,0,-1953.125,0.307,-1952.818,-0.043632,-0.043946,0.000157,1813.000,453.2500,38.920,0
24.925,0,7,9,16,1116.000,930.000,-1.000,0,-1953.125,2.965,-1950.160,-0.043773,-0.046809,0.001518,931.000,232.7500,200.000,1
24.953,0,7,9,16,1246.000,800.000,-1.000,0,-1953.125,0.208,-1952.917,-0.043723,-0.043936,0.000107,801.000,200.2500,200.000,1
24.981,0,7,9,16,1384.000,662.000,-1.000,0,-1953.125,-1.657,-1954.782,-0.044112,-0.042416,-0.000848,663.000,165.7500,200.000,1
25.075,6,13,16,23,1866.000,180.000,-1.000,0,-1953.125,-2.093,-1955.218,-0.044380,-0.042236,-0.001072,181.000,45.2500,200.000,1
25.110,4,11,14,21,822.000,1224.000,-1.000,0,-1953.125,-12.500,-1965.625,-0.048538,-0.035738,-0.006400,1225.000,306.2500,100.000,0
25.194,1,8,11,18,475.000,1571.000,-1.000,0,-1953.125,16.108,-1937.017,-0.034098,-0.050592,0.008247,1572.000,393.0000,100.000,0
25.222,6,13,16,23,331.000,1715.000,-1.000,0,-1953.125,0.029,-1953.096,-0.043630,-0.043660,0.000015,1716.000,429.0000,200.000,1
25.256,3,10,13,20,2009.000,37.000,-1.000,0,-1953.125,0.126,-1952.999,-0.043435,-0.043564,0.000065,38.000,9.5000,200.000,1
25.285,3,10,13,20,2009.000,37.000,-1.000,0,-1953.125,0.231,-1952.894,-0.043429,-0.043666,0.000118,38.000,9.5000,200.000,1
25.315,3,10,13,20,77.000,1969.000,-1.000,0,-1953.125,-1.043,-1954.168,-0.043819,-0.042751,-0.000534,1970.000,492.5000,200.000,1
25.357,1,8,11,18,1177.000,869.000,-1.000,0,-1953.125,5.445,-1947.680,-0.039473,-0.045049,0.002788,870.000,217.5000,200.000,1
25.429,5,12,14,21,741.000,1305.000,-1.000,0,-1953.125,-1.665,-1954.790,-0.043695,-0.041990,-0.000853,1306.000,326.5000,200.000,1
25.460,0,7,10,17,1867.000,179.000,-1.000,0,-1953.125,-1.264,-1954.389,-0.044055,-0.042761,-0.000647,180.000,45.0000,200.000,1
25.578,6,13,16,23,277.000,1769.000,-1.000,0,-1953.125,0.129,-1952.996,-0.043437,-0.043569,0.000066,1770.000,442.5000,200.000,1
25.607,3,10,12,19,1117.000,930.000,-0.500,1,-1953.125,9.745,-1943.380,-0.043678,-0.053656,0.004989,930.500,232.6250,199.000,1
25.726,5,12,33,40,746.000,1300.000,-1.000,0,-1953.125,8.032,-1945.093,-0.037853,-0.046077,0.004112,1301.000,325.2500,2023.267,0
25.755,1,8,11,18,940.000,1106.000,-1.000,0,-1953.125,6.896,-1946.229,-0.038231,-0.045293,0.003531,1107.000,276.7500,100.000,0
25.906,5,12,14,21,356.000,1690.000,-1.000,0,-1953.125,-2.042,-1955.167,-0.043440,-0.041350,-0.001045,1691.000,422.7500,200.000,1
25.967,1,8,11,18,1912.000,134.000,-1.000,0,-1953.125,-2.046,-1955.171,-0.044637,-0.042542,-0.001048,135.000,33.7500,200.000,1
25.997,5,12,15,22,160.000,1886.000,-1.000,0,-1953.125,-0.172,-1953.297,-0.043546,-0.043370,-0.000088,1887.000,471.7500,200.000,1
26.090,6,13,15,22,395.000,1651.000,-1.000,0,-1953.125,3.313,-1949.812,-0.043762,-0.047154,0.001696,1652.000,413.0000,200.000,1
26.118,0,7,10,17,415.000,1631.000,-1.000,0,-1953.125,-1.004,-1954.129,-0.043905,-0.042877,-0.000514,1632.000,408.0000,200.000,1
26.216,0,7,9,16,1973.000,73.000,-1.000,0,-1953.125,-0.667,-1953.792,-0.043767,-0.043084,-0.000341,74.000,18.5000,200.000,1
26.292,4,11,14,21,1973.000,73.000,-1.000,0,-1953.125,-0.332,-1953.457,-0.043327,-0.042987,-0.000170,74.000,18.5000,200.000,1
26.364,4,11,15,22,413.000,1633.000,-1.000,0,-1953.125,-3.004,-1956.129,-0.046231,-0.043156,-0.001538,1634.000,408.5000,134.293,0
26.393,0,7,8,15,841.000,1205.000,-1.000,0,-1953.125,-13.112,-1966.237,-0.048922,-0.035495,-0.006714,1206.000,301.5000,,
26.423,0,7,10,17,1271.000,775.000,-1.000,0,-1953.125,-18.179,-1971.304,-0.051404,-0.032789,-0.009308,776.000,194.0000,200.000,1
26.481,3,10,13,20,1752.000,294.000,-1.000,0,-1953.125,6.829,-1946.296,-0.039205,-0.046198,0.003497,295.000,73.7500,200.000,1
26.511,1,8,11,18,620.000,1426.000,-1.000,0,-1953.125,14.087,-1939.038,-0.037216,-0.051641,0.007212,1427.000,356.7500,100.000,0
26.629,4,11,14,21,1822.000,224.000,-1.000,0,-1953.125,0.214,-1952.911,-0.042684,-0.042904,0.000110,225.000,56.2500,200.000,1
26.659,0,7,8,15,410.000,1636.000,-1.000,0,-1953.125,-0.493,-1953.618,-0.042904,-0.042399,-0.000252,1637.000,409.2500,,
26.784,3,10,13,20,1534.000,512.000,-1.000,0,-1953.125,-7.478,-1960.603,-0.046662,-0.039004,-0.003829,513.000,128.2500,200.000,1
26.820,0,7,10,17,1988.000,58.000,-1.000,0,-1953.125,-1.144,-1954.269,-0.043308,-0.042137,-0.000586,59.000,14.7500,200.000,1
26.884,12,19,22,29,173.000,1873.000,-1.000,0,-1953.125,0.314,-1952.811,-0.043103,-0.043424,0.000161,1874.000,468.5000,200.000,1
27.113,1,8,11,18,619.000,1427.000,-1.000,0,-1953.125,-2.470,-1955.595,-0.042965,-0.040436,-0.001265,1428.000,357.0000,100.000,0
27.179,1,8,11,18,585.000,1461.000,-1.000,0,-1953.125,-7.278,-1960.403,-0.045214,-0.037761,-0.003726,1462.000,365.5000,100.000,0
27.282,2,9,11,18,743.000,1304.000,-0.500,1,-1953.125,10.443,-1942.682,-0.042662,-0.053356,0.005347,1304.500,326.1250,200.000,1
27.349,3,10,13,20,852.000,1194.000,-1.000,0,-1953.125,15.875,-1937.250,-0.033279,-0.049535,0.008128,1195.000,298.7500,100.000,0
27.516,0,7,10,17,1710.000,336.000,-1.000,0,-1953.125,-0.865,-1953.990,-0.042597,-0.041711,-0.000443,337.000,84.2500,200.000,1
27.555,0,7,9,16,860.000,1186.000,-1.000,0,-1953.125,-3.220,-1956.345,-0.042624,-0.039327,-0.001649,1187.000,296.7500,200.000,1
27.616,1,8,11,18,1156.000,890.000,-1.000,0,-1953.125,-10.871,-1963.996,-0.046885,-0.035753,-0.005566,891.000,222.7500,200.000,1
27.645,4,11,14,21,214.000,1832.000,-1.000,0,-1953.125,-0.415,-1953.540,-0.042554,-0.042130,-0.000212,1833.000,458.2500,200.000,1
27.675,0,7,10,17,1866.000,180.000,-1.000,0,-1953.125,-4.427,-1957.552,-0.044891,-0.040357,-0.002267,181.000,45.2500,199.500,1
27.705,8,15,18,25,201.000,1845.000,-1.000,0,-1953.125,-0.654,-1953.779,-0.042715,-0.042044,-0.000335,1846.000,461.5000,200.000,1
27.733,5,12,15,22,469.000,1577.000,-1.000,0,-1953.125,11.827,-1941.298,-0.035330,-0.047441,0.006055,1578.000,394.5000,100.000,0
27.764,3,10,13,20,1173.000,873.000,-1.000,0,-1953.125,13.116,-1940.009,-0.034865,-0.048295,0.006715,874.000,218.5000,200.000,1
27.887,5,12,15,22,1413.000,633.000,-1.000,0,-1953.125,1.372,-1951.753,-0.041054,-0.042459,0.000702,634.000,158.5000,200.000,1
27.918,1,8,11,18,1971.000,75.000,-1.000,0,-1953.125,0.051,-1953.074,-0.042578,-0.042630,0.000026,76.000,19.0000,200.000,1
27.994,5,12,15,22,327.000,1719.000,-1.000,0,-1953.125,0.123,-1953.002,-0.042615,-0.042742,0.000063,1720.000,430.0000,200.000,1
28.026,0,7,9,16,1847.000,199.000,-1.000,0,-1953.125,-1.341,-1954.466,-0.042592,-0.041219,-0.000687,200.000,50.0000,200.000,1
28.109,2,9,11,18,925.000,1121.000,-1.000,0,-1953.125,-10.529,-1963.654,-0.042681,-0.031899,-0.005391,1122.000,280.5000,200.000,1
28.143,7,14,15,22,498.000,1548.000,-1.000,0,-1953.125,15.729,-1937.396,-0.033930,-0.050036,0.008053,1549.000,387.2500,,
28.177,0,7,9,16,920.000,1126.000,-1.000,0,-1953.125,11.797,-1941.328,-0.030386,-0.042467,0.006040,1127.000,281.7500,200.000,1
28.266,4,11,14,21,204.000,1842.000,-1.000,0,-1953.125,-0.243,-1953.368,-0.042301,-0.042052,-0.000125,1843.000,460.7500,200.000,1
28.324,4,11,14,21,1032.000,1014.000,-1.000,0,-1953.125,-0.507,-1953.632,-0.041850,-0.041330,-0.000260,1015.000,253.7500,200.000,1
28.491,4,11,14,21,1950.000,96.000,-1.000,0,-1953.125,-1.504,-1954.629,-0.043286,-0.041746,-0.000770,97.000,24.2500,200.000,1
28.567,1,8,11,18,667.000,1379.000,-1.000,0,-1953.125,17.070,-1936.055,-0.031108,-0.048588,0.008740,1380.000,345.0000,100.000,0
28.668,2,9,12,19,1689.000,357.000,-1.000,0,-1953.125,3.984,-1949.141,-0.039670,-0.043749,0.002040,358.000,89.5000,200.000,1
28.705,3,10,13,20,1177.000,869.000,-1.000,0,-1953.125,5.247,-1947.878,-0.038346,-0.043719,0.002686,870.000,217.5000,200.000,1
28.797,3,10,13,20,551.000,1495.000,-1.000,0,-1953.125,-3.381,-1956.506,-0.043015,-0.039552,-0.001731,1496.000,374.0000,100.000,0
28.826,4,11,14,21,1863.000,183.000,-1.000,0,-1953.125,-1.976,-1955.101,-0.043127,-0.041104,-0.001011,184.000,46.0000,200.000,1
28.913,4,11,14,21,1331.000,715.000,-1.000,0,-1953.125,-15.827,-1968.952,-0.049405,-0.033199,-0.008103,716.000,179.0000,200.000,1
28.974,2,9,12,19,420.000,1626.000,-1.000,0,-1953.125,-0.031,-1953.156,-0.042331,-0.042299,-0.000016,1627.000,406.7500,200.000,1
29.050,10,17,20,27,1230.000,816.000,-1.000,0,-1953.125,12.035,-1941.090,-0.034527,-0.046851,0.006162,817.000,204.2500,200.000,1
29.083,5,12,15,22,1576.000,470.000,-1.000,0,-1953.125,6.687,-1946.438,-0.038445,-0.045293,0.003424,471.000,117.7500,200.000,1
29.120,0,7,10,17,826.000,1220.000,-1.000,0,-1953.125,7.197,-1945.928,-0.037252,-0.044623,0.003685,1221.000,305.2500,100.000,0
29.149,0,7,8,15,878.000,1168.000,-1.000,0,-1953.125,1.608,-1951.517,-0.038994,-0.040641,0.000823,1169.000,292.2500,,
29.210,3,10,12,19,380.000,1666.000,-1.000,0,-1953.125,-0.865,-1953.990,-0.041691,-0.040805,-0.000443,1667.000,416.7500,200.000,1
29.244,3,10,13,20,636.000,1410.000,-1.000,0,-1953.125,-6.564,-1959.689,-0.044725,-0.038003,-0.003361,1411.000,352.7500,100.000,0
29.275,0,7,9,16,860.000,1186.000,-1.000,0,-1953.125,-7.224,-1960.349,-0.041906,-0.034508,-0.003699,1187.000,296.7500,200.000,1
29.403,6,13,16,23,315.000,1731.000,-1.000,0,-1953.125,-0.225,-1953.350,-0.042058,-0.041827,-0.000115,1732.000,433.0000,200.000,1
29.432,2,9,12,19,869.000,1177.000,-1.000,0,-1953.125,17.238,-1935.887,-0.031422,-0.049074,0.008826,1178.000,294.5000,100.000,0
29.461,5,12,15,22,1297.000,749.000,-1.000,0,-1953.125,16.606,-1936.519,-0.029580,-0.046585,0.008502,750.000,187.5000,200.000,1
29.550,6,13,16,23,31.000,2015.000,-1.000,0,-1953.125,-0.673,-1953.798,-0.041897,-0.041208,-0.000345,2016.000,504.0000,200.000,1
29.591,2,9,12,19,757.000,1289.000,-1.000,0,-1953.125,1.508,-1951.617,-0.040087,-0.041631,0.000772,1290.000,322.5000,100.000,0
29.625,2,9,12,19,757.000,1289.000,-1.000,0,-1953.125,-3.047,-1956.172,-0.042990,-0.039870,-0.001560,1290.000,322.5000,100.000,0
29.710,0,7,10,17,893.000,1153.000,-1.000,0,-1953.125,-12.950,-1966.075,-0.047366,-0.034105,-0.006630,1154.000,288.5000,100.000,0
29.767,1,8,47,54,1211.000,836.000,-0.500,1,-1953.125,0.834,-1952.291,-0.041107,-0.041961,0.000427,836.500,209.1250,79.277,0
29.797,0,7,10,17,1210.000,836.000,-1.000,0,-1953.125,21.560,-1931.565,-0.028868,-0.050945,0.011039,837.000,209.2500,200.000,1
29.827,0,7,10,17,1210.000,836.000,-1.000,0,-1953.125,20.272,-1932.853,-0.029002,-0.049761,0.010379,837.000,209.2500,200.000,1
29.854,0,7,28,35,1210.000,836.000,-1.000,0,-1953.125,15.133,-1937.992,-0.033463,-0.048959,0.007748,837.000,209.2500,92.369,0
29.886,0,7,9,16,1700.000,346.000,-1.000,0,-1953.125,2.458,-1950.667,-0.041540,-0.044057,0.001258,347.000,86.7500,200.000,1
30.028,1,8,11,18,304.000,1742.000,-1.000,0,-1953.125,-0.492,-1953.617,-0.042322,-0.041818,-0.000252,1743.000,435.7500,200.000,1
30.093,1,8,11,18,634.000,1412.000,-1.000,0,-1953.125,-5.958,-1959.083,-0.044323,-0.038222,-0.003051,1413.000,353.2500,100.000,0
30.182,2,9,12,19,1242.000,804.000,-1.000,0,-1953.125,-15.113,-1968.238,-0.047503,-0.032027,-0.007738,805.000,201.2500,200.000,1
30.410,2,9,11,18,349.000,1697.000,-1.000,0,-1953.125,-0.161,-1953.286,-0.042147,-0.041982,-0.000083,1698.000,424.5000,200.000,1
30.493,3,10,13,20,1175.000,871.000,-1.000,0,-1953.125,-8.279,-1961.404,-0.045441,-0.036964,-0.004239,872.000,218.0000,200.000,1
30.522,3,10,13,20,1175.000,871.000,-1.000,0,-1953.125,-10.041,-1963.166,-0.046437,-0.036155,-0.005141,872.000,218.0000,200.000,1
30.554,3,10,13,20,1175.000,871.000,-1.000,0,-1953.125,-14.867,-1967.992,-0.048981,-0.033757,-0.007612,872.000,218.0000,200.000,1
30.595,3,10,13,20,1175.000,871.000,-1.000,0,-1953.125,-17.475,-1970.600,-0.049312,-0.031418,-0.008947,872.000,218.0000,200.000,1
30.624,3,10,32,39,1175.000,872.000,-0.500,1,0.000,-10.243,-10.243,-0.051860,-0.041371,-0.005244,872.500,218.1250,105.207,0
30.655,0,7,28,35,492.000,1554.000,-1.000,0,-1953.125,15.003,-1938.122,-0.032441,-0.047804,0.007681,1555.000,388.7500,13.905,0
30.716,2,9,11,18,868.000,1178.000,-1.000,0,-1953.125,5.196,-1947.929,-0.041227,-0.046548,0.002660,1179.000,294.7500,200.000,1
30.853,0,7,9,16,1910.000,136.000,-1.000,0,-1953.125,-0.179,-1953.304,-0.041891,-0.041708,-0.000092,137.000,34.2500,200.000,1
30.883,5,12,15,22,1164.000,882.000,-1.000,0,-1953.125,-2.031,-1955.156,-0.041777,-0.039698,-0.001040,883.000,220.7500,200.000,1
30.920,5,12,15,22,1732.000,314.000,-1.000,0,-1953.125,-3.090,-1956.215,-0.043400,-0.040236,-0.001582,315.000,78.7500,200.000,1
30.982,2,9,12,19,1364.000,682.000,-1.000,0,-1953.125,-12.560,-1965.685,-0.047554,-0.034693,-0.006431,683.000,170.7500,200.000,1
31.067,6,13,16,23,1871.000,175.000,-1.000,0,-1953.125,3.197,-1949.928,-0.039715,-0.042988,0.001637,176.000,44.0000,200.000,1
31.099,3,10,13,20,437.000,1609.000,-1.000,0,-1953.125,-0.280,-1953.405,-0.041706,-0.041419,-0.000143,1610.000,402.5000,200.000,1
31.129,2,9,12,19,1841.000,205.000,-1.000,0,-1953.125,2.356,-1950.769,-0.039445,-0.041858,0.001206,206.000,51.5000,200.000,1
31.158,0,7,9,16,1589.000,457.000,-1.000,0,-1953.125,-1.019,-1954.144,-0.042479,-0.041436,-0.000522,458.000,114.5000,200.000,1
31.248,2,9,13,20,857.000,1189.000,-1.000,0,-1953.125,1.542,-1951.583,-0.040419,-0.041998,0.000789,1190.000,297.5000,134.293,0
31.277,0,7,10,17,1637.000,409.000,-1.000,0,-1953.125,-1.258,-1954.383,-0.042132,-0.040844,-0.000644,410.000,102.5000,200.000,1
31.371,5,12,15,22,317.000,1729.000,-1.000,0,-1953.125,0.158,-1952.967,-0.041885,-0.042046,0.000081,1730.000,432.5000,200.000,1
31.446,3,10,13,20,53.000,1993.000,-1.000,0,-1953.125,-0.094,-1953.219,-0.041076,-0.040980,-0.000048,1994.000,498.5000,200.000,1
31.604,1,8,11,18,180.000,1866.000,-1.000,0,-1953.125,0.171,-1952.954,-0.041783,-0.041959,0.000088,1867.000,466.7500,200.000,1
31.662,1,8,11,18,1628.000,418.000,-1.000,0,-1953.125,0.785,-1952.340,-0.040476,-0.041280,0.000402,419.000,104.7500,200.000,1
31.812,3,10,12,19,754.000,1292.000,-1.000,0,-1953.125,-7.572,-1960.697,-0.041393,-0.033639,-0.003877,1293.000,323.2500,200.000,1
31.949,1,8,11,18,1903.000,143.000,-1.000,0,-1953.125,1.962,-1951.163,-0.039968,-0.041977,0.001004,144.000,36.0000,200.000,1
32.058,3,10,13,20,39.000,2007.000,-1.000,0,-1953.125,-0.455,-1953.580,-0.040373,-0.039908,-0.000233,2008.000,502.0000,200.000,1
32.101,3,10,13,20,1797.000,249.000,-1.000,0,-1953.125,2.049,-1951.076,-0.039640,-0.041738,0.001049,250.000,62.5000,200.000,1
32.335,4,11,30,37,564.000,1482.000,-1.000,0,-1953.125,17.392,-1935.733,-0.032009,-0.049819,0.008905,1483.000,370.7500,1799.074,0
32.373,0,7,10,17,858.000,1188.000,-1.000,0,-1953.125,16.367,-1936.758,-0.029454,-0.046213,0.008380,1189.000,297.2500,100.000,0
32.444,2,9,12,19,340.000,1706.000,-1.000,0,-1953.125,-0.299,-1953.424,-0.040911,-0.040605,-0.000153,1707.000,426.7500,200.000,1
32.472,5,12,15,22,100.000,1946.000,-1.000,0,-1953.125,0.063,-1953.062,-0.041137,-0.041201,0.000032,1947.000,486.7500,200.000,1
32.502,4,11,14,21,1184.000,862.000,-1.000,0,-1953.125,4.797,-1948.328,-0.037844,-0.042756,0.002456,863.000,215.7500,200.000,1
32.534,0,7,9,16,362.000,1684.000,-1.000,0,-1953.125,-1.227,-1954.352,-0.040881,-0.039624,-0.000628,1685.000,421.2500,200.000,1
32.627,3,10,13,20,1322.000,724.000,-1.000,0,-1953.125,-7.339,-1960.464,-0.043874,-0.036359,-0.003757,725.000,181.2500,200.000,1
32.683,5,12,15,22,164.000,1882.000,-1.000,0,-1953.125,0.090,-1953.035,-0.040680,-0.040772,0.000046,1883.000,470.7500,200.000,1
32.710,0,7,9,16,754.000,1292.000,-1.000,0,-1953.125,-3.454,-1956.579,-0.044495,-0.040958,-0.001769,1293.000,323.2500,200.000,1
32.738,12,19,20,27,551.000,1495.000,-1.000,0,-1953.125,16.842,-1936.283,-0.032006,-0.049252,0.008623,1496.000,374.0000,,
32.907,1,8,28,35,355.000,1691.000,-1.000,0,-1953.125,0.169,-1952.956,-0.041099,-0.041272,0.000087,1692.000,423.0000,109.287,0
32.968,6,13,34,41,261.000,1785.000,-1.000,0,-1953.125,0.308,-1952.817,-0.040703,-0.041019,0.000158,1786.000,446.5000,55.735,0
33.029,4,11,14,21,1273.000,773.000,-1.000,0,-1953.125,-1.684,-1954.809,-0.043871,-0.042147,-0.000862,774.000,193.5000,200.000,1
33.149,1,8,28,35,965.000,1082.000,-0.500,1,-1953.125,9.221,-1943.904,-0.041300,-0.050743,0.004721,1082.500,270.6250,2043.443,0
33.234,3,10,13,20,1630.000,416.000,-1.000,0,-1953.125,7.701,-1945.424,-0.035837,-0.043723,0.003943,417.000,104.2500,200.000,1
33.264,0,7,10,17,1372.000,674.000,-1.000,0,-1953.125,9.308,-1943.817,-0.034717,-0.044249,0.004766,675.000,168.7500,200.000,1
33.292,0,7,9,16,1578.000,468.000,-1.000,0,-1953.125,1.000,-1952.125,-0.041204,-0.042228,0.000512,469.000,117.2500,200.000,1
33.384,9,16,19,26,1084.000,962.000,-1.000,0,-1953.125,0.592,-1952.533,-0.039831,-0.040437,0.000303,963.000,240.7500,200.000,1
33.442,2,9,30,37,1996.000,50.000,-1.000,0,-1953.125,0.422,-1952.703,-0.040017,-0.040449,0.000216,51.000,12.7500,74.791,0
33.539,4,11,14,21,330.000,1716.000,-1.000,0,-1953.125,-0.808,-1953.933,-0.041358,-0.040531,-0.000413,1717.000,429.2500,200.000,1
33.569,3,10,32,39,1068.000,979.000,-0.500,1,0.000,-9.265,-9.265,-0.049895,-0.040409,-0.004743,979.500,244.8750,31.895,0
33.642,2,9,12,19,131.000,1915.000,-1.000,0,-1953.125,-0.212,-1953.337,-0.040570,-0.040353,-0.000109,1916.000,479.0000,200.000,1
33.742,3,10,13,20,1813.000,233.000,-1.000,0,-1953.125,2.391,-1950.734,-0.039248,-0.041696,0.001224,234.000,58.5000,200.000,1
33.831,3,10,13,20,1615.000,431.000,-1.000,0,-1953.125,-2.209,-1955.334,-0.040875,-0.038613,-0.001131,432.000,108.0000,200.000,1
33.925,4,11,14,21,37.000,2009.000,-1.000,0,-1953.125,-0.597,-1953.722,-0.040480,-0.039868,-0.000306,2010.000,502.5000,200.000,1
33.961,0,7,28,35,293.000,1753.000,-1.000,0,-1953.125,-0.458,-1953.583,-0.039957,-0.039488,-0.000234,1754.000,438.5000,49.911,0
34.089,0,7,8,15,638.000,1408.000,-1.000,0,-1953.125,16.170,-1936.955,-0.029229,-0.045786,0.008279,1409.000,352.2500,,
34.150,4,11,14,21,98.000,1948.000,-1.000,0,-1953.125,-0.155,-1953.280,-0.039914,-0.039755,-0.000079,1949.000,487.2500,200.000,1
34.209,0,7,10,17,362.000,1684.000,-1.000,0,-1953.125,-0.732,-1953.857,-0.040676,-0.039926,-0.000375,1685.000,421.2500,200.000,1
34.342,0,7,10,17,370.000,1676.000,-1.000,0,-1953.125,0.213,-1952.912,-0.039514,-0.039732,0.000109,1677.000,419.2500,200.000,1
34.372,3,10,13,20,1734.000,312.000,-1.000,0,-1953.125,-7.057,-1960.182,-0.043476,-0.036249,-0.003613,313.000,78.2500,200.000,1
34.432,29,36,39,46,649.000,1397.000,-1.000,0,-1953.125,18.191,-1934.934,-0.028754,-0.047382,0.009314,1398.000,349.5000,100.000,0
34.491,5,12,15,22,1745.000,301.000,-1.000,0,-1953.125,5.207,-1947.918,-0.036729,-0.042061,0.002666,302.000,75.5000,200.000,1
34.519,0,7,10,17,461.000,1585.000,-1.000,0,-1953.125,7.255,-1945.870,-0.035208,-0.042636,0.003714,1586.000,396.5000,100.000,0
34.666,5,12,15,22,155.000,1891.000,-1.000,0,-1953.125,0.080,-1953.045,-0.040145,-0.040227,0.000041,1892.000,473.0000,200.000,1
34.693,3,10,13,20,1679.000,367.000,-1.000,0,-1953.125,-3.899,-1957.024,-0.040548,-0.036555,-0.001996,368.000,92.0000,200.000,1
34.726,0,7,10,17,149.000,1897.000,-1.000,0,-1953.125,0.279,-1952.846,-0.039744,-0.040030,0.000143,1898.000,474.5000,200.000,1
34.761,0,7,10,17,149.000,1897.000,-1.000,0,-1953.125,-1.646,-1954.771,-0.041176,-0.039490,-0.000843,1898.000,474.5000,200.000,1
34.843,15,22,43,50,54.000,1992.000,-1.000,0,-1953.125,0.048,-1953.077,-0.039909,-0.039958,0.000025,1993.000,498.2500,141.747,0
34.870,2,9,12,19,1870.000,176.000,-1.000,0,-1953.125,3.183,-1949.942,-0.037899,-0.041158,0.001630,177.000,44.2500,200.000,1
34.903,2,9,12,19,1870.000,176.000,-1.000,0,-1953.125,2.872,-1950.253,-0.037927,-0.040868,0.001470,177.000,44.2500,200.000,1
34.932,2,9,12,19,1870.000,176.000,-1.000,0,-1953.125,2.256,-1950.869,-0.038699,-0.041009,0.001155,177.000,44.2500,200.000,1
34.965,2,9,12,19,1870.000,176.000,-1.000,0,-1953.125,1.115,-1952.010,-0.040337,-0.041479,0.000571,177.000,44.2500,200.000,1
35.002,2,9,12,19,1870.000,176.000,-1.000,0,-1953.125,1.325,-1951.800,-0.039482,-0.040838,0.000678,177.000,44.2500,200.000,1
35.103,0,7,9,16,1502.000,544.000,-1.000,0,-1953.125,-1.618,-1954.743,-0.039474,-0.037817,-0.000829,545.000,136.2500,200.000,1
35.134,0,7,9,16,2020.000,26.000,-1.000,0,-1953.125,0.135,-1952.990,-0.039345,-0.039483,0.000069,27.000,6.7500,200.000,1
35.226,0,7,10,17,1790.000,256.000,-1.000,0,-1953.125,-5.584,-1958.709,-0.042525,-0.036807,-0.002859,257.000,64.2500,200.000,1
35.286,4,11,14,21,605.000,1441.000,-1.000,0,-1953.125,16.270,-1936.855,-0.029940,-0.046601,0.008330,1442.000,360.5000,100.000,0
35.316,0,7,8,15,831.000,1215.000,-1.000,0,-1953.125,15.651,-1937.474,-0.029990,-0.046017,0.008014,1216.000,304.0000,,
35.377,6,13,16,23,1987.000,59.000,-1.000,0,-1953.125,-0.604,-1953.729,-0.040758,-0.040140,-0.000309,60.000,15.0000,200.000,1
35.406,2,9,12,19,1225.000,821.000,-1.000,0,-1953.125,4.226,-1948.899,-0.036318,-0.040646,0.002164,822.000,205.5000,200.000,1
35.509,4,11,14,21,1761.000,285.000,-1.000,0,-1953.125,-0.429,-1953.554,-0.040385,-0.039946,-0.000220,286.000,71.5000,200.000,1
35.539,0,7,10,17,523.000,1523.000,-1.000,0,-1953.125,-5.356,-1958.481,-0.041038,-0.035553,-0.002742,1524.000,381.0000,100.000,0
35.700,8,15,18,25,662.000,1384.000,-1.000,0,-1953.125,20.204,-1932.921,-0.027189,-0.047878,0.010344,1385.000,346.2500,100.000,0
35.741,4,11,14,21,1712.000,334.000,-1.000,0,-1953.125,6.341,-1946.784,-0.035843,-0.042336,0.003247,335.000,83.7500,200.000,1
35.815,1,8,12,19,472.000,1574.000,-1.000,0,-1953.125,4.619,-1948.506,-0.034439,-0.039169,0.002365,1575.000,393.7500,134.293,0
35.844,3,10,13,20,1500.000,546.000,-1.000,0,-1953.125,3.741,-1949.384,-0.036528,-0.040359,0.001915,547.000,136.7500,200.000,1
35.932,13,20,23,30,1328.000,718.000,-1.000,0,-1953.125,-4.487,-1957.612,-0.041535,-0.036941,-0.002297,719.000,179.7500,200.000,1
36.047,1,8,11,18,396.000,1650.000,-1.000,0,-1953.125,-0.202,-1953.327,-0.039850,-0.039643,-0.000103,1651.000,412.7500,200.000,1
36.191,6,13,16,23,1659.000,387.000,-1.000,0,-1953.125,4.532,-1948.593,-0.036229,-0.040869,0.002320,388.000,97.0000,200.000,1
36.221,4,11,14,21,329.000,1717.000,-1.000,0,-1953.125,-0.315,-1953.440,-0.039500,-0.039178,-0.000161,1718.000,429.5000,200.000,1
36.251,1,8,11,18,973.000,1073.000,-1.000,0,-1953.125,5.696,-1947.429,-0.035169,-0.041002,0.002917,1074.000,268.5000,100.000,0
36.281,1,8,11,18,973.000,1073.000,-1.000,0,-1953.125,2.509,-1950.616,-0.036530,-0.039099,0.001284,1074.000,268.5000,100.000,0
36.310,0,7,9,16,1225.000,821.000,-1.000,0,-1953.125,-1.876,-1955.001,-0.040412,-0.038492,-0.000960,822.000,205.5000,200.000,1
