# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=256
# S_SYNC=200
# N_UP=4
# N_SYNC=2
# N_DOWN=4
# N_SLOTS=30
# MIN_RUN=3
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=15625.0
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
39.005,0,3,6,9,238.000,18.000,0.000,0,0.000,-20.435,-20.435,-0.143590,-0.140974,-0.001308,18.000,4.5000,200.000,1
39.012,0,3,3,6,76.000,124.000,-28.000,0,-437500.000,264.069,-437235.931,-0.117506,-0.151307,0.016900,152.000,38.0000,,
39.019,0,3,5,8,86.000,170.000,0.000,0,0.000,14.923,14.923,-0.147360,-0.149270,0.000955,170.000,42.5000,200.000,1
39.026,0,3,5,8,100.000,156.000,0.000,0,0.000,89.346,89.346,-0.145060,-0.156496,0.005718,156.000,39.0000,200.000,1
39.030,5,8,11,14,180.000,76.000,0.000,0,0.000,-122.270,-122.270,-0.147252,-0.131601,-0.007825,76.000,19.0000,200.000,1
39.034,0,3,5,8,82.000,174.000,0.000,0,0.000,10.839,10.839,-0.147422,-0.148809,0.000694,174.000,43.5000,200.000,1
39.041,0,3,5,8,108.000,148.000,0.000,0,0.000,-42.495,-42.495,-0.152487,-0.147048,-0.002720,148.000,37.0000,200.000,1
39.044,0,3,6,9,174.000,82.000,0.000,0,0.000,-242.803,-242.803,-0.151985,-0.120906,-0.015539,82.000,20.5000,200.000,1
39.053,2,5,8,11,28.000,228.000,0.000,0,0.000,16.023,16.023,-0.149140,-0.151191,0.001025,228.000,57.0000,200.000,1
39.067,0,3,6,9,184.000,72.000,0.000,0,0.000,-194.464,-194.464,-0.153392,-0.128501,-0.012446,72.000,18.0000,200.000,1
39.074,1,4,7,10,216.000,40.000,0.000,0,0.000,-108.128,-108.128,-0.150869,-0.137029,-0.006920,40.000,10.0000,200.000,1
39.078,0,3,6,9,168.000,88.000,0.000,0,0.000,-299.681,-299.681,-0.153968,-0.115609,-0.019180,88.000,22.0000,200.000,1
39.095,1,4,8,11,130.000,126.000,0.000,0,0.000,-106.161,-106.161,-0.158990,-0.145401,-0.006794,126.000,31.5000,216.878,0
39.107,0,3,5,8,9.000,246.000,-0.500,1,-15625.000,32.700,-15592.300,-0.143659,-0.147845,0.002093,246.500,61.6250,201.000,1
39.113,3,6,8,11,154.000,102.000,0.000,0,0.000,-225.790,-225.790,-0.145695,-0.116794,-0.014451,102.000,25.5000,200.000,1
39.122,3,6,8,11,184.000,72.000,0.000,0,0.000,-179.281,-179.281,-0.144354,-0.121406,-0.011474,72.000,18.0000,200.000,1
39.132,2,5,18,21,104.000,152.000,0.000,0,0.000,54.800,54.800,-0.147928,-0.154943,0.003507,152.000,38.0000,229.498,0
39.142,2,5,8,11,5.000,250.000,-0.500,1,-15625.000,34.441,-15590.559,-0.142949,-0.147357,0.002204,250.500,62.6250,201.000,1
39.169,1,4,7,10,247.000,8.000,-0.500,1,0.000,-59.084,-59.084,-0.150812,-0.143250,-0.003781,8.500,2.1250,200.000,1
39.196,0,3,5,8,45.000,211.000,0.000,0,0.000,118.936,118.936,-0.131239,-0.146463,0.007612,211.000,52.7500,200.000,1
39.222,2,5,7,10,201.000,55.000,0.000,0,0.000,73.885,73.885,-0.148850,-0.158307,0.004729,55.000,13.7500,200.000,1
39.228,2,5,8,11,91.000,165.000,0.000,0,0.000,4.932,4.932,-0.148471,-0.149103,0.000316,165.000,41.2500,200.000,1
39.232,6,9,11,14,41.000,215.000,0.000,0,0.000,138.230,138.230,-0.131231,-0.148924,0.008847,215.000,53.7500,200.000,1
39.246,5,8,10,13,173.000,83.000,0.000,0,0.000,59.351,59.351,-0.148374,-0.155970,0.003798,83.000,20.7500,200.000,1
39.251,0,3,5,8,137.000,119.000,0.000,0,0.000,52.685,52.685,-0.153537,-0.160281,0.003372,119.000,29.7500,200.000,1
39.259,0,3,6,9,111.000,145.000,0.000,0,0.000,29.575,29.575,-0.145412,-0.149198,0.001893,145.000,36.2500,200.000,1
39.273,1,4,7,10,5.000,251.000,0.000,0,0.000,47.554,47.554,-0.149400,-0.155487,0.003043,251.000,62.7500,200.000,1
39.284,2,5,8,11,47.000,209.000,0.000,0,0.000,45.450,45.450,-0.145783,-0.151601,0.002909,209.000,52.2500,200.000,1
39.290,0,3,16,19,87.000,169.000,0.000,0,0.000,82.722,82.722,-0.137905,-0.148493,0.005294,169.000,42.2500,222.630,0
39.300,0,3,5,8,237.000,19.000,0.000,0,0.000,-41.856,-41.856,-0.148385,-0.143028,-0.002679,19.000,4.7500,200.000,1
39.305,2,5,18,21,33.000,223.000,0.000,0,0.000,-0.387,-0.387,-0.148274,-0.148225,-0.000025,223.000,55.7500,252.707,0
39.322,1,4,7,10,39.000,217.000,0.000,0,0.000,9.234,9.234,-0.149355,-0.150537,0.000591,217.000,54.2500,200.000,1
39.330,1,4,8,11,123.000,133.000,0.000,0,0.000,96.346,96.346,-0.132986,-0.145319,0.006166,133.000,33.2500,217.120,0
39.347,0,3,7,10,117.000,139.000,0.000,0,0.000,112.421,112.421,-0.134025,-0.148415,0.007195,139.000,34.7500,217.120,0
39.351,1,4,7,10,253.000,3.000,0.000,0,0.000,-23.305,-23.305,-0.150703,-0.147719,-0.001492,3.000,0.7500,200.000,1
39.356,0,3,6,9,213.000,43.000,0.000,0,0.000,-73.411,-73.411,-0.154484,-0.145087,-0.004698,43.000,10.7500,200.000,1
39.361,1,4,7,10,65.000,191.000,0.000,0,0.000,-7.544,-7.544,-0.146663,-0.145697,-0.000483,191.000,47.7500,200.000,1
39.374,2,5,8,11,247.000,9.000,0.000,0,0.000,-42.318,-42.318,-0.153101,-0.147684,-0.002708,9.000,2.2500,200.000,1
39.385,1,4,7,10,159.000,97.000,0.000,0,0.000,-146.559,-146.559,-0.146751,-0.127991,-0.009380,97.000,24.2500,200.000,1
39.408,9,12,15,18,15.000,241.000,0.000,0,0.000,9.349,9.349,-0.148841,-0.150038,0.000598,241.000,60.2500,200.000,1
39.418,6,9,11,14,193.000,63.000,0.000,0,0.000,-174.718,-174.718,-0.148612,-0.126248,-0.011182,63.000,15.7500,200.000,1
39.429,8,11,14,17,109.000,147.000,0.000,0,0.000,-28.539,-28.539,-0.151734,-0.148081,-0.001826,147.000,36.7500,199.500,1
39.438,2,5,8,11,93.000,163.000,-0.000,1,-15625.000,22.096,-15602.904,-0.144247,-0.147075,0.001414,163.000,40.7500,199.500,1
39.446,1,4,7,10,159.000,97.000,0.000,0,0.000,-408.104,-408.104,-0.163852,-0.111614,-0.026119,97.000,24.2500,200.000,1
39.450,1,4,7,10,55.000,201.000,0.000,0,0.000,-43.376,-43.376,-0.150208,-0.144655,-0.002776,201.000,50.2500,199.000,1
39.457,1,4,6,9,213.000,43.000,0.000,0,0.000,-131.662,-131.662,-0.152111,-0.135258,-0.008426,43.000,10.7500,200.000,1
39.483,2,5,8,11,10.000,245.000,-0.500,1,0.000,-51.793,-51.793,-0.152465,-0.145836,-0.003315,245.500,61.3750,201.000,1
39.499,2,5,8,11,157.000,100.000,0.500,1,15625.000,-31.765,15593.235,-0.151171,-0.147105,-0.002033,99.500,24.8750,199.500,1
39.507,2,5,8,11,171.000,86.000,0.500,1,15625.000,-2.162,15622.838,-0.150976,-0.150699,-0.000138,85.500,21.3750,199.500,1
39.534,0,3,7,10,166.000,90.000,0.000,0,0.000,245.954,245.954,-0.114539,-0.146021,0.015741,90.000,22.5000,200.000,1
39.538,2,5,9,12,182.000,74.000,0.000,0,0.000,200.779,200.779,-0.123089,-0.148788,0.012850,74.000,18.5000,200.333,1
39.554,1,4,8,11,128.000,128.000,0.000,0,0.000,363.480,363.480,-0.098634,-0.145159,0.023263,128.000,32.0000,217.120,0
39.571,1,4,7,10,50.000,206.000,0.000,0,0.000,-18.121,-18.121,-0.151340,-0.149020,-0.001160,206.000,51.5000,200.000,1
39.574,3,6,9,12,54.000,202.000,0.000,0,0.000,-32.993,-32.993,-0.151551,-0.147328,-0.002112,202.000,50.5000,200.000,1
39.585,8,11,14,17,118.000,138.000,0.000,0,0.000,-49.420,-49.420,-0.153555,-0.147229,-0.003163,138.000,34.5000,200.000,1
39.596,2,5,18,21,186.000,70.000,0.000,0,0.000,139.740,139.740,-0.134152,-0.152039,0.008943,70.000,17.5000,226.389,0
39.606,1,4,7,10,188.000,68.000,0.000,0,0.000,111.116,111.116,-0.134965,-0.149188,0.007111,68.000,17.0000,200.000,1
39.621,11,14,17,20,212.000,44.000,0.000,0,0.000,44.722,44.722,-0.140594,-0.146318,0.002862,44.000,11.0000,200.000,1
39.632,2,5,8,11,28.000,228.000,0.000,0,0.000,-32.433,-32.433,-0.148500,-0.144348,-0.002076,228.000,57.0000,200.000,1
39.642,2,5,8,11,164.000,92.000,0.000,0,0.000,78.159,78.159,-0.133594,-0.143599,0.005002,92.000,23.0000,200.000,1
39.649,1,4,7,10,70.000,186.000,0.000,0,0.000,-15.507,-15.507,-0.151203,-0.149218,-0.000992,186.000,46.5000,200.000,1
39.656,2,5,8,11,106.000,150.000,0.000,0,0.000,44.438,44.438,-0.146751,-0.152439,0.002844,150.000,37.5000,200.000,1
39.659,8,11,13,16,28.000,228.000,0.000,0,0.000,33.984,33.984,-0.146845,-0.151195,0.002175,228.000,57.0000,200.000,1
39.663,2,5,8,11,102.000,154.000,0.000,0,0.000,-0.337,-0.337,-0.146447,-0.146404,-0.000022,154.000,38.5000,200.000,1
39.667,0,3,5,8,42.000,214.000,0.000,0,0.000,64.686,64.686,-0.142693,-0.150973,0.004140,214.000,53.5000,200.000,1
39.674,0,3,5,8,204.000,52.000,0.000,0,0.000,-55.829,-55.829,-0.149555,-0.142409,-0.003573,52.000,13.0000,200.000,1
39.677,2,5,8,11,108.000,148.000,0.000,0,0.000,-12.103,-12.103,-0.149944,-0.148394,-0.000775,148.000,37.0000,200.000,1
39.691,2,5,8,11,38.000,218.000,0.000,0,0.000,21.539,21.539,-0.148779,-0.151536,0.001379,218.000,54.5000,200.000,1
39.698,2,5,8,11,156.000,100.000,0.000,0,0.000,-103.762,-103.762,-0.138262,-0.124980,-0.006641,100.000,25.0000,200.000,1
39.702,0,3,6,9,252.000,4.000,0.000,0,0.000,-56.880,-56.880,-0.151106,-0.143826,-0.003640,4.000,1.0000,200.000,1
39.706,1,4,7,10,240.000,16.000,0.000,0,0.000,-45.763,-45.763,-0.148866,-0.143008,-0.002929,16.000,4.0000,200.000,1
39.713,0,3,6,9,218.000,38.000,0.000,0,0.000,-60.691,-60.691,-0.149543,-0.141774,-0.003884,38.000,9.5000,200.000,1
39.724,1,4,7,10,38.000,218.000,0.000,0,0.000,-2.359,-2.359,-0.150219,-0.149917,-0.000151,218.000,54.5000,200.000,1
39.739,1,4,7,10,102.000,154.000,0.000,0,0.000,-9.216,-9.216,-0.150528,-0.149349,-0.000590,154.000,38.5000,199.500,1
39.763,1,4,17,20,84.000,172.000,0.000,0,0.000,17.353,17.353,-0.146585,-0.148806,0.001111,172.000,43.0000,228.712,0
39.773,1,4,7,10,114.000,142.000,0.000,0,0.000,29.691,29.691,-0.148076,-0.151877,0.001900,142.000,35.5000,200.000,1
39.784,0,3,5,8,172.000,84.000,0.000,0,0.000,-224.767,-224.767,-0.149176,-0.120406,-0.014385,84.000,21.0000,200.000,1
39.791,0,3,5,8,248.000,8.000,0.000,0,0.000,19.847,19.847,-0.145743,-0.148284,0.001270,8.000,2.0000,200.000,1
39.805,0,3,6,9,72.000,184.000,0.000,0,0.000,34.095,34.095,-0.151433,-0.155798,0.002182,184.000,46.0000,199.500,1
39.812,9,12,14,17,247.000,8.000,-0.500,1,-15625.000,53.345,-15571.655,-0.142630,-0.149458,0.003414,8.500,2.1250,201.000,1
39.826,1,4,7,10,251.000,4.000,-0.500,1,-15625.000,55.353,-15569.647,-0.144212,-0.151297,0.003543,4.500,1.1250,201.000,1
39.833,1,4,7,10,66.000,190.000,0.000,0,0.000,-72.545,-72.545,-0.160079,-0.150793,-0.004643,190.000,47.5000,199.000,1
39.837,9,12,15,18,176.000,81.000,0.500,1,0.000,12.761,12.761,-0.146574,-0.148208,0.000817,80.500,20.1250,200.000,1
39.844,0,3,5,8,15.000,240.000,-0.500,1,-15625.000,7.690,-15617.310,-0.144930,-0.145914,0.000492,240.500,60.1250,201.000,1
39.851,10,13,26,29,205.000,50.000,-0.500,1,0.000,-39.996,-39.996,-0.125480,-0.120360,-0.002560,50.500,12.6250,213.033,0
39.858,0,3,7,10,199.000,57.000,0.000,0,0.000,159.812,159.812,-0.132340,-0.152796,0.010228,57.000,14.2500,200.333,1
39.865,7,10,24,27,213.000,43.000,0.000,0,0.000,143.846,143.846,-0.133970,-0.152382,0.009206,43.000,10.7500,218.883,0
39.869,4,7,10,13,235.000,20.000,-0.500,1,0.000,-4.529,-4.529,-0.144409,-0.143829,-0.000290,20.500,5.1250,200.000,1
39.880,0,3,7,10,169.000,87.000,0.000,0,0.000,291.703,291.703,-0.115009,-0.152347,0.018669,87.000,21.7500,200.000,1
39.887,0,3,5,8,9.000,246.000,-0.500,1,-15625.000,62.778,-15562.222,-0.145026,-0.153061,0.004018,246.500,61.6250,200.000,1
39.891,0,3,6,9,137.000,119.000,0.000,0,0.000,-90.046,-90.046,-0.150385,-0.138859,-0.005763,119.000,29.7500,200.000,1
39.903,0,3,6,9,207.000,49.000,0.000,0,0.000,62.414,62.414,-0.142858,-0.150847,0.003994,49.000,12.2500,200.500,1
39.907,3,6,8,11,51.000,205.000,0.000,0,0.000,148.312,148.312,-0.128923,-0.147907,0.009492,205.000,51.2500,200.000,1
39.913,1,4,17,20,73.000,183.000,0.000,0,0.000,-20.167,-20.167,-0.154330,-0.151749,-0.001291,183.000,45.7500,237.383,0
39.930,0,3,5,8,201.000,55.000,0.000,0,0.000,49.157,49.157,-0.144957,-0.151249,0.003146,55.000,13.7500,200.000,1
39.934,0,3,5,8,231.000,25.000,0.000,0,0.000,6.920,6.920,-0.148347,-0.149233,0.000443,25.000,6.2500,200.000,1
39.944,0,3,5,8,109.000,147.000,0.000,0,0.000,295.243,295.243,-0.112429,-0.150220,0.018896,147.000,36.7500,200.000,1
39.948,3,6,9,12,251.000,5.000,0.000,0,0.000,-20.001,-20.001,-0.150409,-0.147849,-0.001280,5.000,1.2500,200.000,1
39.951,0,3,6,9,107.000,149.000,0.000,0,0.000,-16.746,-16.746,-0.150569,-0.148425,-0.001072,149.000,37.2500,200.000,1
39.958,1,4,7,10,225.000,31.000,0.000,0,0.000,-11.576,-11.576,-0.148186,-0.146704,-0.000741,31.000,7.7500,200.000,1
39.965,1,4,7,10,81.000,175.000,0.000,0,0.000,5.190,5.190,-0.146173,-0.146838,0.000332,175.000,43.7500,200.000,1
39.976,0,3,5,8,77.000,179.000,0.000,0,0.000,117.774,117.774,-0.133432,-0.148507,0.007538,179.000,44.7500,200.000,1
39.991,0,3,6,9,41.000,215.000,0.000,0,0.000,-1.737,-1.737,-0.149201,-0.148979,-0.000111,215.000,53.7500,200.000,1
40.012,6,9,11,14,171.000,85.000,0.000,0,0.000,-276.618,-276.618,-0.174120,-0.138713,-0.017704,85.000,21.2500,200.000,1
40.031,0,3,25,28,109.000,147.000,0.000,0,0.000,92.445,92.445,-0.132395,-0.144228,0.005916,147.000,36.7500,232.272,0
40.036,8,11,14,17,23.000,233.000,0.000,0,0.000,75.738,75.738,-0.139082,-0.148776,0.004847,233.000,58.2500,200.000,1
40.046,1,4,7,10,231.000,25.000,0.000,0,0.000,0.188,0.188,-0.144921,-0.144945,0.000012,25.000,6.2500,200.000,1
40.056,0,3,15,18,51.000,205.000,0.000,0,0.000,3.962,3.962,-0.146821,-0.147328,0.000254,205.000,51.2500,222.387,0
40.061,1,4,7,10,111.000,145.000,0.000,0,0.000,25.053,25.053,-0.143321,-0.146528,0.001603,145.000,36.2500,200.000,1
40.072,1,4,7,10,215.000,41.000,0.000,0,0.000,-79.723,-79.723,-0.148279,-0.138074,-0.005102,41.000,10.2500,200.000,1
40.085,0,3,5,8,115.000,141.000,0.000,0,0.000,28.910,28.910,-0.145211,-0.148911,0.001850,141.000,35.2500,200.000,1
40.095,0,3,6,9,107.000,149.000,0.000,0,0.000,-23.379,-23.379,-0.149240,-0.146247,-0.001496,149.000,37.2500,200.000,1
40.104,2,5,8,11,115.000,141.000,0.000,0,0.000,-7.798,-7.798,-0.145914,-0.144916,-0.000499,141.000,35.2500,200.000,1
40.116,1,4,7,10,225.000,31.000,0.000,0,0.000,-76.482,-76.482,-0.149780,-0.139991,-0.004895,31.000,7.7500,200.000,1
40.120,2,5,8,11,73.000,183.000,0.000,0,0.000,14.432,14.432,-0.147859,-0.149706,0.000924,183.000,45.7500,200.000,1
40.131,2,5,8,11,47.000,209.000,0.000,0,0.000,32.501,32.501,-0.147794,-0.151954,0.002080,209.000,52.2500,200.000,1
40.141,6,9,11,14,61.000,195.000,0.000,0,0.000,-54.462,-54.462,-0.157179,-0.150208,-0.003486,195.000,48.7500,199.000,1
40.183,12,15,18,21,173.000,84.000,0.500,1,0.000,9.193,9.193,-0.148500,-0.149677,0.000588,83.500,20.8750,199.500,1
40.212,2,5,9,12,188.000,68.000,0.000,0,0.000,213.045,213.045,-0.123495,-0.150764,0.013635,68.000,17.0000,201.000,1
40.231,1,4,17,20,20.000,235.000,-0.500,1,-15625.000,33.530,-15591.470,-0.148333,-0.152625,0.002146,235.500,58.8750,241.929,0
40.235,3,6,19,22,18.000,237.000,-0.500,1,-15625.000,67.964,-15557.036,-0.144461,-0.153160,0.004350,237.500,59.3750,228.736,0
40.257,2,5,8,11,34.000,222.000,0.000,0,0.000,37.335,37.335,-0.147896,-0.152675,0.002389,222.000,55.5000,200.000,1
40.261,3,6,8,11,170.000,86.000,0.000,0,0.000,62.613,62.613,-0.140189,-0.148204,0.004007,86.000,21.5000,200.000,1
40.288,0,3,6,9,246.000,10.000,0.000,0,0.000,-10.863,-10.863,-0.146027,-0.144636,-0.000695,10.000,2.5000,200.000,1
40.305,0,3,6,9,226.000,30.000,0.000,0,0.000,103.551,103.551,-0.140819,-0.154074,0.006627,30.000,7.5000,200.000,1
40.312,3,6,8,11,38.000,218.000,0.000,0,0.000,64.735,64.735,-0.140167,-0.148453,0.004143,218.000,54.5000,200.000,1
40.323,0,3,5,8,86.000,170.000,0.000,0,0.000,143.486,143.486,-0.126171,-0.144537,0.009183,170.000,42.5000,200.000,1
40.338,0,3,5,8,84.000,172.000,0.000,0,0.000,116.183,116.183,-0.133192,-0.148064,0.007436,172.000,43.0000,200.000,1
40.356,0,3,15,18,148.000,108.000,0.000,0,0.000,1.077,1.077,-0.149899,-0.150037,0.000069,108.000,27.0000,224.562,0
40.364,0,3,6,9,12.000,244.000,0.000,0,0.000,35.999,35.999,-0.145894,-0.150502,0.002304,244.000,61.0000,200.000,1
40.371,1,4,7,10,244.000,12.000,0.000,0,0.000,-21.074,-21.074,-0.152066,-0.149369,-0.001349,12.000,3.0000,200.000,1
40.379,2,5,19,22,118.000,138.000,0.000,0,0.000,133.384,133.384,-0.133136,-0.150209,0.008537,138.000,34.5000,229.344,0
40.390,5,8,20,23,158.000,98.000,0.000,0,0.000,-141.624,-141.624,-0.153680,-0.135552,-0.009064,98.000,24.5000,234.129,0
40.394,2,5,8,11,170.000,86.000,0.000,0,0.000,-37.751,-37.751,-0.142027,-0.137195,-0.002416,86.000,21.5000,200.000,1
40.418,9,12,15,18,234.000,22.000,0.000,0,0.000,-15.439,-15.439,-0.151251,-0.149275,-0.000988,22.000,5.5000,200.000,1
40.435,1,4,7,10,90.000,166.000,0.000,0,0.000,5.098,5.098,-0.146389,-0.147042,0.000326,166.000,41.5000,200.000,1
40.440,0,3,5,8,158.000,98.000,0.000,0,0.000,-139.553,-139.553,-0.147821,-0.129959,-0.008931,98.000,24.5000,200.000,1
40.463,1,4,17,20,198.000,58.000,0.000,0,0.000,-170.151,-170.151,-0.156528,-0.134749,-0.010890,58.000,14.5000,216.237,0
40.470,0,3,6,9,50.000,206.000,0.000,0,0.000,55.757,55.757,-0.144684,-0.151821,0.003568,206.000,51.5000,200.000,1
40.473,2,5,18,21,106.000,150.000,0.000,0,0.000,-23.173,-23.173,-0.151627,-0.148661,-0.001483,150.000,37.5000,233.040,0
40.480,0,3,6,9,210.000,46.000,0.000,0,0.000,-149.277,-149.277,-0.152700,-0.133593,-0.009554,46.000,11.5000,200.000,1
40.491,0,3,6,9,154.000,102.000,0.000,0,0.000,-337.371,-337.371,-0.158626,-0.115442,-0.021592,102.000,25.5000,200.000,1
40.516,0,3,6,9,72.000,184.000,0.000,0,0.000,-67.178,-67.178,-0.151329,-0.142730,-0.004299,184.000,46.0000,199.000,1
40.523,1,4,7,10,136.000,121.000,0.500,1,15625.000,-31.034,15593.966,-0.149697,-0.145724,-0.001986,120.500,30.1250,199.500,1
40.537,0,3,16,19,251.000,4.000,-0.500,1,0.000,-39.980,-39.980,-0.151675,-0.146558,-0.002559,4.500,1.1250,224.290,0
40.541,3,6,9,12,148.000,109.000,0.500,1,0.000,27.201,27.201,-0.146163,-0.149645,0.001741,108.500,27.1250,199.500,1
40.552,2,5,8,11,209.000,46.000,-0.500,1,0.000,-68.884,-68.884,-0.132768,-0.123951,-0.004409,46.500,11.6250,200.500,1
40.563,15,18,21,24,237.000,18.000,-0.500,1,-15625.000,53.916,-15571.084,-0.138349,-0.145250,0.003451,18.500,4.6250,200.000,1
40.566,2,5,8,11,98.000,159.000,0.500,1,0.000,49.131,49.131,-0.150506,-0.156795,0.003144,158.500,39.6250,199.000,1
40.580,0,3,25,28,19.000,236.000,-0.500,1,-15625.000,23.902,-15601.098,-0.144602,-0.147661,0.001530,236.500,59.1250,222.447,0
40.594,3,6,19,22,31.000,225.000,0.000,0,0.000,-17.194,-17.194,-0.150901,-0.148700,-0.001100,225.000,56.2500,201.460,1
40.598,0,3,25,28,29.000,227.000,0.000,0,0.000,117.976,117.976,-0.134282,-0.149383,0.007550,227.000,56.7500,221.530,0
40.612,2,5,8,11,67.000,189.000,0.000,0,0.000,1.026,1.026,-0.149856,-0.149987,0.000066,189.000,47.2500,200.000,1
40.626,2,5,8,11,17.000,239.000,0.000,0,0.000,-20.610,-20.610,-0.149819,-0.147181,-0.001319,239.000,59.7500,200.000,1
40.633,1,4,7,10,3.000,253.000,0.000,0,0.000,-13.096,-13.096,-0.152202,-0.150526,-0.000838,253.000,63.2500,200.000,1
40.640,0,3,5,8,247.000,9.000,0.000,0,0.000,-16.253,-16.253,-0.153383,-0.151302,-0.001040,9.000,2.2500,200.000,1
40.644,3,6,9,12,253.000,3.000,0.000,0,0.000,-25.834,-25.834,-0.150016,-0.146709,-0.001653,3.000,0.7500,200.000,1
40.651,0,3,25,28,81.000,175.000,0.000,0,0.000,176.572,176.572,-0.124648,-0.147249,0.011301,175.000,43.7500,228.102,0
40.655,1,4,7,10,53.000,203.000,0.000,0,0.000,-9.521,-9.521,-0.149479,-0.148260,-0.000609,203.000,50.7500,200.000,1
40.666,0,3,6,9,47.000,209.000,0.000,0,0.000,12.686,12.686,-0.145934,-0.147558,0.000812,209.000,52.2500,200.000,1
40.673,0,3,5,8,105.000,151.000,0.000,0,0.000,218.195,218.195,-0.120813,-0.148742,0.013965,151.000,37.7500,200.000,1
40.688,0,3,5,8,129.000,127.000,0.000,0,0.000,108.353,108.353,-0.131397,-0.145266,0.006935,127.000,31.7500,200.000,1
40.699,1,4,8,11,169.000,87.000,0.000,0,0.000,71.611,71.611,-0.135180,-0.144346,0.004583,87.000,21.7500,199.667,1
40.734,3,6,9,12,119.000,137.000,0.000,0,0.000,46.614,46.614,-0.146086,-0.152053,0.002983,137.000,34.2500,200.000,1
40.745,2,5,8,11,79.000,177.000,0.000,0,0.000,-29.526,-29.526,-0.150033,-0.146253,-0.001890,177.000,44.2500,200.000,1
40.761,2,5,8,11,155.000,101.000,0.000,0,0.000,-114.671,-114.671,-0.145995,-0.131318,-0.007339,101.000,25.2500,200.000,1
40.775,0,3,6,9,29.000,227.000,0.000,0,0.000,65.805,65.805,-0.143582,-0.152005,0.004211,227.000,56.7500,200.000,1
40.778,0,3,6,9,73.000,183.000,0.000,0,0.000,-5.920,-5.920,-0.148759,-0.148001,-0.000379,183.000,45.7500,200.000,1
40.785,1,4,7,10,217.000,39.000,0.000,0,0.000,-53.646,-53.646,-0.150483,-0.143617,-0.003433,39.000,9.7500,200.000,1
40.808,0,3,6,9,175.000,81.000,0.000,0,0.000,-207.049,-207.049,-0.150119,-0.123616,-0.013251,81.000,20.2500,200.000,1
40.819,0,3,6,9,217.000,39.000,0.000,0,0.000,-113.423,-113.423,-0.152951,-0.138433,-0.007259,39.000,9.7500,200.000,1
40.823,1,4,7,10,179.000,77.000,0.000,0,0.000,-180.108,-180.108,-0.143744,-0.120691,-0.011527,77.000,19.2500,200.000,1
40.830,1,4,7,10,109.000,147.000,0.000,0,0.000,66.647,66.647,-0.141017,-0.149548,0.004265,147.000,36.7500,200.000,1
40.847,2,5,7,10,221.000,35.000,0.000,0,0.000,-63.662,-63.662,-0.148225,-0.140077,-0.004074,35.000,8.7500,200.000,1
40.851,8,11,24,27,149.000,107.000,0.000,0,0.000,-535.851,-535.851,-0.168899,-0.100310,-0.034294,107.000,26.7500,231.965,0
40.858,0,3,6,9,238.000,17.000,-0.500,1,0.000,-37.522,-37.522,-0.150429,-0.145626,-0.002401,17.500,4.3750,201.000,1
40.886,2,5,8,11,181.000,76.000,0.500,1,15625.000,-17.330,15607.670,-0.152515,-0.150297,-0.001109,75.500,18.8750,200.000,1
40.899,2,5,8,11,145.000,112.000,0.500,1,15625.000,-1.757,15623.243,-0.147224,-0.146999,-0.000112,111.500,27.8750,199.500,1
40.907,1,4,8,11,192.000,64.000,0.000,0,0.000,203.384,203.384,-0.123249,-0.149283,0.013017,64.000,16.0000,200.667,1
40.914,1,4,8,11,180.000,76.000,0.000,0,0.000,222.559,222.559,-0.119526,-0.148014,0.014244,76.000,19.0000,200.000,1
40.925,14,17,21,24,198.000,58.000,0.000,0,0.000,143.669,143.669,-0.129911,-0.148301,0.009195,58.000,14.5000,200.333,1
40.932,2,5,8,11,246.000,9.000,-0.500,1,-15625.000,32.694,-15592.306,-0.143590,-0.147775,0.002092,9.500,2.3750,200.000,1
40.943,1,4,7,10,80.000,176.000,0.000,0,0.000,19.910,19.910,-0.146829,-0.149378,0.001274,176.000,44.0000,200.000,1
40.947,0,3,16,19,144.000,112.000,0.000,0,0.000,521.181,521.181,-0.107704,-0.174416,0.033356,112.000,28.0000,215.512,0
40.954,0,3,6,9,28.000,228.000,0.000,0,0.000,-3.170,-3.170,-0.149022,-0.148616,-0.000203,228.000,57.0000,200.000,1
40.958,11,14,17,20,22.000,234.000,0.000,0,0.000,-39.827,-39.827,-0.151980,-0.146882,-0.002549,234.000,58.5000,200.000,1
40.961,2,5,8,11,242.000,14.000,0.000,0,0.000,9.875,9.875,-0.147831,-0.149095,0.000632,14.000,3.5000,200.000,1
40.976,6,9,22,25,200.000,56.000,0.000,0,0.000,125.933,125.933,-0.133925,-0.150045,0.008060,56.000,14.0000,219.606,0
40.979,20,23,26,29,42.000,214.000,0.000,0,0.000,23.630,23.630,-0.146822,-0.149847,0.001512,214.000,53.5000,200.000,1
40.983,0,3,6,9,40.000,216.000,0.000,0,0.000,50.060,50.060,-0.150716,-0.157123,0.003204,216.000,54.0000,200.000,1
40.993,5,8,11,14,218.000,38.000,0.000,0,0.000,151.888,151.888,-0.133684,-0.153126,0.009721,38.000,9.5000,200.000,1
