# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=2048
# S_SYNC=200
# N_UP=4
# N_SYNC=2
# N_DOWN=4
# N_SLOTS=30
# MIN_RUN=3
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=1953.125
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
7.801,0,3,6,9,1254.000,792.000,-1.000,0,-1953.125,-56.692,-2009.817,-0.072828,-0.014775,-0.029026,793.000,198.2500,200.000,1
7.817,0,3,5,8,1132.000,914.000,-1.000,0,-1953.125,-37.776,-1990.901,-0.050133,-0.011451,-0.019341,915.000,228.7500,200.000,1
7.833,0,3,5,8,608.000,1438.000,-1.000,0,-1953.125,-23.477,-1976.602,-0.074303,-0.050262,-0.012020,1439.000,359.7500,200.000,1
7.883,2,5,8,11,1243.000,803.000,-1.000,0,-1953.125,63.287,-1889.838,-0.010712,-0.075518,0.032403,804.000,201.0000,200.000,1
7.900,1,4,7,10,1899.000,147.000,-1.000,0,-1953.125,1.154,-1951.971,-0.050772,-0.051953,0.000591,148.000,37.0000,200.000,1
7.916,0,3,5,8,957.000,1089.000,-1.000,0,-1953.125,24.253,-1928.872,-0.048377,-0.073213,0.012418,1090.000,272.5000,200.000,1
7.967,1,4,7,10,477.000,1569.000,-1.000,0,-1953.125,28.898,-1924.227,-0.030703,-0.060294,0.014796,1570.000,392.5000,100.000,0
8.040,0,3,6,9,1323.000,723.000,-1.000,0,-1953.125,4.112,-1949.013,-0.045152,-0.049363,0.002105,724.000,181.0000,200.000,1
8.174,0,3,6,9,1443.000,603.000,-1.000,0,-1953.125,-26.730,-1979.855,-0.062420,-0.035048,-0.013686,604.000,151.0000,200.000,1
8.329,5,8,11,14,1034.000,1012.000,-1.000,0,-1953.125,63.163,-1889.962,-0.011836,-0.076514,0.032339,1013.000,253.2500,200.000,1
8.367,2,5,8,11,70.000,1976.000,-1.000,0,-1953.125,1.013,-1952.112,-0.049535,-0.050572,0.000519,1977.000,494.2500,200.000,1
8.446,0,3,5,8,790.000,1256.000,-1.000,0,-1953.125,0.688,-1952.437,-0.050106,-0.050810,0.000352,1257.000,314.2500,200.000,1
8.500,0,3,4,7,702.000,1344.000,-1.000,0,-1953.125,-2.804,-1955.929,-0.046065,-0.043195,-0.001435,1345.000,336.2500,,
8.578,0,3,5,8,1518.000,528.000,-1.000,0,-1953.125,-12.963,-1966.088,-0.050228,-0.036954,-0.006637,529.000,132.2500,200.000,1
8.673,1,4,7,10,1364.000,682.000,-1.000,0,-1953.125,-58.562,-2011.687,-0.076662,-0.016695,-0.029984,683.000,170.7500,200.000,1
8.692,0,3,5,8,1953.000,92.000,-1.500,1,-3906.250,0.118,-3906.132,-0.047837,-0.047958,0.000060,93.500,23.3750,200.000,1
8.713,3,6,9,12,415.000,1631.000,-1.000,0,-1953.125,1.646,-1951.479,-0.049147,-0.050833,0.000843,1632.000,408.0000,200.000,1
8.752,1,4,7,10,1241.000,805.000,-1.000,0,-1953.125,51.744,-1901.381,-0.017842,-0.070828,0.026493,806.000,201.5000,200.000,1
8.806,1,4,7,10,691.000,1355.000,-1.000,0,-1953.125,33.765,-1919.360,-0.025746,-0.060322,0.017288,1356.000,339.0000,100.000,0
8.857,1,4,7,10,1603.000,443.000,-1.000,0,-1953.125,6.750,-1946.375,-0.044468,-0.051380,0.003456,444.000,111.0000,200.000,1
8.876,2,5,7,10,423.000,1623.000,-1.000,0,-1953.125,-0.525,-1953.650,-0.049063,-0.048525,-0.000269,1624.000,406.0000,200.000,1
8.937,1,4,7,10,1993.000,53.000,-1.000,0,-1953.125,-0.837,-1953.962,-0.050490,-0.049634,-0.000428,54.000,13.5000,200.000,1
9.059,1,4,7,10,993.000,1053.000,-1.000,0,-1953.125,-65.082,-2018.207,-0.075806,-0.009162,-0.033322,1054.000,263.5000,200.000,1
9.082,1,4,7,10,127.000,1919.000,-1.000,0,-1953.125,-3.103,-1956.228,-0.048956,-0.045778,-0.001589,1920.000,480.0000,200.000,1
9.175,2,5,8,11,58.000,1988.000,-1.000,0,-1953.125,-0.680,-1953.805,-0.050784,-0.050088,-0.000348,1989.000,497.2500,1827.500,0
9.211,1,4,7,10,294.000,1752.000,-1.000,0,-1953.125,-1.678,-1954.803,-0.050432,-0.048713,-0.000859,1753.000,438.2500,200.000,1
9.258,0,3,6,9,1552.000,494.000,-1.000,0,-1953.125,11.792,-1941.333,-0.041083,-0.053157,0.006037,495.000,123.7500,200.000,1
9.304,0,3,6,9,1900.000,146.000,-1.000,0,-1953.125,3.503,-1949.622,-0.045486,-0.049073,0.001794,147.000,36.7500,200.000,1
9.390,0,3,5,8,1382.000,664.000,-1.000,0,-1953.125,-12.515,-1965.640,-0.050033,-0.037218,-0.006408,665.000,166.2500,200.000,1
9.471,1,4,7,10,354.000,1692.000,-1.000,0,-1953.125,0.073,-1953.052,-0.050619,-0.050694,0.000037,1693.000,423.2500,200.000,1
9.530,0,3,5,8,944.000,1103.000,-0.500,1,-1953.125,39.855,-1913.270,-0.048366,-0.089178,0.020406,1103.500,275.8750,199.000,1
9.620,1,4,6,9,491.000,1555.000,-1.000,0,-1953.125,10.931,-1942.194,-0.050144,-0.061337,0.005597,1556.000,389.0000,200.000,1
9.654,1,4,7,10,263.000,1783.000,-1.000,0,-1953.125,1.115,-1952.010,-0.049024,-0.050166,0.000571,1784.000,446.0000,200.000,1
9.689,2,5,8,11,1813.000,233.000,-1.000,0,-1953.125,1.782,-1951.343,-0.047583,-0.049407,0.000912,234.000,58.5000,200.000,1
9.708,0,3,5,8,1725.000,321.000,-1.000,0,-1953.125,1.071,-1952.054,-0.047485,-0.048581,0.000548,322.000,80.5000,200.000,1
9.744,1,4,7,10,1907.000,139.000,-1.000,0,-1953.125,1.372,-1951.753,-0.049067,-0.050472,0.000703,140.000,35.0000,200.000,1
9.781,0,3,6,9,1115.000,931.000,-1.000,0,-1953.125,-20.352,-1973.477,-0.056476,-0.035636,-0.010420,932.000,233.0000,200.000,1
9.818,0,3,5,8,1797.000,249.000,-1.000,0,-1953.125,-5.532,-1958.657,-0.049706,-0.044041,-0.002832,250.000,62.5000,200.000,1
9.869,2,5,7,10,665.000,1381.000,-1.000,0,-1953.125,-22.347,-1975.472,-0.038172,-0.015289,-0.011442,1382.000,345.5000,200.000,1
9.922,1,4,6,9,927.000,1120.000,-0.500,1,-1953.125,39.901,-1913.224,-0.050731,-0.091589,0.020429,1120.500,280.1250,200.000,1
9.957,0,3,6,9,892.000,1154.000,-1.000,0,-1953.125,77.554,-1875.571,-0.002071,-0.081487,0.039708,1155.000,288.7500,100.000,0
9.989,0,3,7,10,470.000,1576.000,-1.000,0,-1953.125,27.349,-1925.776,-0.022300,-0.050306,0.014003,1577.000,394.2500,134.293,0
10.061,1,4,7,10,174.000,1872.000,-1.000,0,-1953.125,0.879,-1952.246,-0.050738,-0.051639,0.000450,1873.000,468.2500,200.000,1
10.150,0,3,6,9,1134.000,912.000,-1.000,0,-1953.125,1.697,-1951.428,-0.044794,-0.046532,0.000869,913.000,228.2500,200.000,1
10.213,1,4,7,10,1300.000,746.000,-1.000,0,-1953.125,-20.088,-1973.213,-0.057096,-0.036526,-0.010285,747.000,186.7500,200.000,1
10.275,0,3,6,9,1648.000,398.000,-1.000,0,-1953.125,-21.961,-1975.086,-0.060827,-0.038340,-0.011244,399.000,99.7500,200.000,1
10.352,3,6,8,11,1758.000,288.000,-1.000,0,-1953.125,-10.965,-1964.090,-0.051139,-0.039911,-0.005614,289.000,72.2500,199.000,1
10.375,2,5,9,12,1713.000,333.000,-1.000,0,-1953.125,19.491,-1933.634,-0.030876,-0.050834,0.009979,334.000,83.5000,198.667,0
10.440,2,5,8,11,1775.000,271.000,-1.000,0,-1953.125,14.625,-1938.500,-0.041164,-0.056141,0.007488,272.000,68.0000,200.000,1
10.494,0,3,6,9,147.000,1899.000,-1.000,0,-1953.125,0.578,-1952.547,-0.050199,-0.050790,0.000296,1900.000,475.0000,200.000,1
10.512,0,3,5,8,959.000,1087.000,-1.000,0,-1953.125,0.587,-1952.538,-0.051106,-0.051707,0.000301,1088.000,272.0000,200.000,1
10.547,0,3,5,8,845.000,1201.000,-1.000,0,-1953.125,-3.814,-1956.939,-0.050174,-0.046269,-0.001953,1202.000,300.5000,200.000,1
10.582,0,3,4,7,773.000,1273.000,-1.000,0,-1953.125,-13.408,-1966.533,-0.052153,-0.038423,-0.006865,1274.000,318.5000,,
10.615,0,3,6,9,1369.000,677.000,-1.000,0,-1953.125,-16.797,-1969.922,-0.057433,-0.040233,-0.008600,678.000,169.5000,200.000,1
10.668,1,4,7,10,671.000,1375.000,-1.000,0,-1953.125,-40.776,-1993.901,-0.066792,-0.025037,-0.020877,1376.000,344.0000,100.000,0
10.775,1,4,7,10,1576.000,470.000,-1.000,0,-1953.125,41.107,-1912.018,-0.026239,-0.068333,0.021047,471.000,117.7500,200.000,1
10.906,0,3,5,8,852.000,1194.000,-1.000,0,-1953.125,6.947,-1946.178,-0.053488,-0.060602,0.003557,1195.000,298.7500,200.000,1
10.968,0,3,5,8,1782.000,264.000,-1.000,0,-1953.125,-2.167,-1955.292,-0.051485,-0.049266,-0.001109,265.000,66.2500,200.000,1
10.986,0,3,6,9,1758.000,288.000,-1.000,0,-1953.125,-2.161,-1955.286,-0.049805,-0.047591,-0.001107,289.000,72.2500,200.000,1
11.006,2,5,8,11,170.000,1876.000,-1.000,0,-1953.125,-0.259,-1953.384,-0.051098,-0.050833,-0.000133,1877.000,469.2500,200.000,1
11.107,0,3,6,9,390.000,1656.000,-1.000,0,-1953.125,-0.947,-1954.072,-0.048481,-0.047512,-0.000485,1657.000,414.2500,200.000,1
11.144,0,3,6,9,1420.000,626.000,-1.000,0,-1953.125,-49.932,-2003.057,-0.073193,-0.022063,-0.025565,627.000,156.7500,200.000,1
11.198,1,4,7,10,1521.000,525.000,-1.000,0,-1953.125,40.822,-1912.303,-0.026364,-0.068166,0.020901,526.000,131.5000,200.000,1
11.234,0,3,6,9,1111.000,935.000,-1.000,0,-1953.125,55.582,-1897.543,-0.017041,-0.073957,0.028458,936.000,234.0000,200.000,1
11.270,0,3,5,8,595.000,1451.000,-1.000,0,-1953.125,11.533,-1941.592,-0.050789,-0.062599,0.005905,1452.000,363.0000,200.000,1
11.309,0,3,5,8,1193.000,853.000,-1.000,0,-1953.125,7.039,-1946.086,-0.051857,-0.059064,0.003604,854.000,213.5000,200.000,1
11.465,0,3,6,9,941.000,1105.000,-1.000,0,-1953.125,-26.037,-1979.162,-0.058839,-0.032177,-0.013331,1106.000,276.5000,100.000,0
11.538,0,3,4,7,579.000,1467.000,-1.000,0,-1953.125,-48.087,-2001.212,-0.068622,-0.019381,-0.024620,1468.000,367.0000,,
11.575,9,12,15,18,867.000,1180.000,-0.500,1,-1953.125,0.991,-1952.134,-0.050335,-0.051350,0.000507,1180.500,295.1250,199.500,1
11.698,0,3,5,8,212.000,1834.000,-1.000,0,-1953.125,14.721,-1938.404,-0.036606,-0.051680,0.007537,1835.000,458.7500,200.000,1
11.777,2,5,8,11,1690.000,356.000,-1.000,0,-1953.125,4.929,-1948.196,-0.045951,-0.050999,0.002524,357.000,89.2500,200.000,1
11.796,0,3,4,7,570.000,1476.000,-1.000,0,-1953.125,-0.768,-1953.893,-0.048962,-0.048175,-0.000393,1477.000,369.2500,,
11.812,0,3,6,9,830.000,1216.000,-1.000,0,-1953.125,-5.502,-1958.627,-0.049429,-0.043795,-0.002817,1217.000,304.2500,100.000,0
11.863,1,4,7,10,658.000,1388.000,-1.000,0,-1953.125,-24.120,-1977.245,-0.059724,-0.035025,-0.012350,1389.000,347.2500,100.000,0
11.880,0,3,6,9,1464.000,582.000,-1.000,0,-1953.125,-20.764,-1973.889,-0.059011,-0.037749,-0.010631,583.000,145.7500,200.000,1
11.932,1,4,6,9,636.000,1410.000,-1.000,0,-1953.125,-29.633,-1982.758,-0.051450,-0.021106,-0.015172,1411.000,352.7500,200.000,1
11.996,1,4,17,20,1116.000,931.000,-0.500,1,-1953.125,0.131,-1952.994,-0.051548,-0.051682,0.000067,931.500,232.8750,75.555,0
12.074,1,4,7,10,1395.000,651.000,-1.000,0,-1953.125,37.963,-1915.162,-0.027548,-0.066423,0.019437,652.000,163.0000,200.000,1
12.109,0,3,5,8,1769.000,277.000,-1.000,0,-1953.125,0.574,-1952.551,-0.051386,-0.051973,0.000294,278.000,69.5000,200.000,1
12.146,0,3,5,8,1317.000,729.000,-1.000,0,-1953.125,6.075,-1947.050,-0.050974,-0.057195,0.003111,730.000,182.5000,200.000,1
12.182,1,4,6,9,1123.000,923.000,-1.000,0,-1953.125,1.901,-1951.224,-0.050887,-0.052834,0.000973,924.000,231.0000,200.000,1
12.313,0,3,5,8,1997.000,49.000,-1.000,0,-1953.125,3.813,-1949.312,-0.046014,-0.049918,0.001952,50.000,12.5000,200.000,1
12.334,0,3,5,8,1171.000,875.000,-1.000,0,-1953.125,-24.942,-1978.067,-0.051307,-0.025766,-0.012770,876.000,219.0000,200.000,1
12.371,0,3,5,8,897.000,1149.000,-1.000,0,-1953.125,-42.199,-1995.324,-0.050905,-0.007693,-0.021606,1150.000,287.5000,200.000,1
12.408,2,5,7,10,1597.000,449.000,-1.000,0,-1953.125,-17.907,-1971.032,-0.050940,-0.032604,-0.009168,450.000,112.5000,200.000,1
12.498,0,3,6,9,624.000,1422.000,-1.000,0,-1953.125,50.862,-1902.263,-0.015999,-0.068082,0.026042,1423.000,355.7500,100.000,0
12.534,0,3,5,8,1214.000,832.000,-1.000,0,-1953.125,13.179,-1939.946,-0.048885,-0.062380,0.006748,833.000,208.2500,200.000,1
12.568,0,3,5,8,944.000,1102.000,-1.000,0,-1953.125,6.939,-1946.186,-0.050776,-0.057882,0.003553,1103.000,275.7500,200.000,1
12.603,1,4,7,10,2008.000,38.000,-1.000,0,-1953.125,-2.687,-1955.812,-0.054342,-0.051591,-0.001376,39.000,9.7500,200.000,1
12.660,0,3,5,8,1044.000,1002.000,-1.000,0,-1953.125,-9.337,-1962.462,-0.051348,-0.041787,-0.004781,1003.000,250.7500,200.000,1
12.698,1,4,7,10,608.000,1438.000,-1.000,0,-1953.125,-18.051,-1971.176,-0.057085,-0.038601,-0.009242,1439.000,359.7500,100.000,0
12.734,4,7,10,13,102.000,1944.000,-1.000,0,-1953.125,-0.573,-1953.698,-0.051695,-0.051108,-0.000294,1945.000,486.2500,200.000,1
12.771,0,3,6,9,1712.000,334.000,-1.000,0,-1953.125,-18.676,-1971.801,-0.061033,-0.041908,-0.009562,335.000,83.7500,200.000,1
12.803,0,3,6,9,1604.000,442.000,-1.000,0,-1953.125,-37.004,-1990.129,-0.069678,-0.031786,-0.018946,443.000,110.7500,200.000,1
12.934,1,4,8,11,437.000,1609.000,-1.000,0,-1953.125,17.604,-1935.521,-0.031666,-0.049693,0.009013,1610.000,402.5000,134.293,0
12.952,10,13,16,19,1573.000,473.000,-1.000,0,-1953.125,14.798,-1938.327,-0.042125,-0.057278,0.007577,474.000,118.5000,200.000,1
13.036,0,3,6,9,1015.000,1031.000,-1.000,0,-1953.125,-1.335,-1954.460,-0.046315,-0.044947,-0.000684,1032.000,258.0000,200.000,1
13.086,2,5,8,11,141.000,1905.000,-1.000,0,-1953.125,-1.792,-1954.917,-0.052201,-0.050367,-0.000917,1906.000,476.5000,200.000,1
13.103,0,3,6,9,2037.000,9.000,-1.000,0,-1953.125,-0.379,-1953.504,-0.051539,-0.051151,-0.000194,10.000,2.5000,200.000,1
13.159,1,4,7,10,785.000,1261.000,-1.000,0,-1953.125,-45.682,-1998.807,-0.067178,-0.020401,-0.023389,1262.000,315.5000,100.000,0
13.219,1,4,7,10,1661.000,385.000,-1.000,0,-1953.125,-27.666,-1980.791,-0.065775,-0.037445,-0.014165,386.000,96.5000,200.000,1
13.236,0,3,17,20,1457.000,589.000,-1.000,0,-1953.125,-26.256,-1979.381,-0.077323,-0.050437,-0.013443,590.000,147.5000,100.486,0
13.254,0,3,5,8,1063.000,984.000,-0.500,1,-1953.125,35.767,-1917.358,-0.050799,-0.087424,0.018313,984.500,246.1250,200.000,1
13.272,0,3,5,8,1228.000,818.000,-1.000,0,-1953.125,22.980,-1930.145,-0.054277,-0.077809,0.011766,819.000,204.7500,200.000,1
13.307,0,3,6,9,296.000,1750.000,-1.000,0,-1953.125,-0.396,-1953.521,-0.051741,-0.051336,-0.000203,1751.000,437.7500,200.000,1
13.371,0,3,6,9,1376.000,670.000,-1.000,0,-1953.125,21.796,-1931.329,-0.035993,-0.058312,0.011160,671.000,167.7500,200.000,1
13.485,1,4,7,10,1610.000,436.000,-1.000,0,-1953.125,4.028,-1949.097,-0.050942,-0.055066,0.002062,437.000,109.2500,200.000,1
13.548,1,4,7,10,808.000,1238.000,-1.000,0,-1953.125,-26.195,-1979.320,-0.062177,-0.035352,-0.013412,1239.000,309.7500,100.000,0
13.613,0,3,5,8,476.000,1570.000,-1.000,0,-1953.125,-26.666,-1979.791,-0.051547,-0.024241,-0.013653,1571.000,392.7500,200.000,1
13.631,0,3,5,8,1502.000,544.000,-1.000,0,-1953.125,-21.392,-1974.517,-0.051778,-0.029873,-0.010953,545.000,136.2500,200.000,1
13.649,1,4,6,9,1528.000,518.000,-1.000,0,-1953.125,-21.266,-1974.391,-0.049108,-0.027331,-0.010888,519.000,129.7500,200.000,1
13.684,3,6,8,11,1255.000,791.000,-1.000,0,-1953.125,25.676,-1927.449,-0.051628,-0.077920,0.013146,792.000,198.0000,200.000,1
13.765,1,4,7,10,1213.000,833.000,-1.000,0,-1953.125,28.995,-1924.130,-0.032533,-0.062224,0.014845,834.000,208.5000,200.000,1
13.781,1,4,6,9,1047.000,999.000,-1.000,0,-1953.125,5.190,-1947.935,-0.050175,-0.055490,0.002657,1000.000,250.0000,200.000,1
13.867,0,3,5,8,771.000,1275.000,-1.000,0,-1953.125,-5.265,-1958.390,-0.050698,-0.045307,-0.002696,1276.000,319.0000,200.000,1
13.899,1,4,7,10,1371.000,675.000,-1.000,0,-1953.125,-11.808,-1964.933,-0.054976,-0.042885,-0.006045,676.000,169.0000,200.000,1
13.916,0,3,5,8,2017.000,29.000,-1.000,0,-1953.125,0.190,-1952.935,-0.051501,-0.051695,0.000097,30.000,7.5000,200.000,1
13.981,2,5,8,11,401.000,1645.000,-1.000,0,-1953.125,0.827,-1952.298,-0.050594,-0.051441,0.000423,1646.000,411.5000,200.000,1
13.998,0,3,6,9,1905.000,141.000,-1.000,0,-1953.125,-7.110,-1960.235,-0.055308,-0.048027,-0.003640,142.000,35.5000,200.000,1
14.063,2,5,8,11,1301.000,746.000,-0.500,1,-1953.125,1.269,-1951.856,-0.051035,-0.052334,0.000650,746.500,186.6250,199.000,1
14.079,0,3,6,9,1692.000,354.000,-1.000,0,-1953.125,0.612,-1952.513,-0.049503,-0.050130,0.000314,355.000,88.7500,198.000,0
14.095,7,10,13,16,104.000,1942.000,-1.000,0,-1953.125,-5.720,-1958.845,-0.053254,-0.047397,-0.002929,1943.000,485.7500,200.000,1
14.160,2,5,8,11,278.000,1768.000,-1.000,0,-1953.125,0.569,-1952.556,-0.050771,-0.051354,0.000292,1769.000,442.2500,200.000,1
14.175,1,4,7,10,274.000,1772.000,-1.000,0,-1953.125,-5.081,-1958.206,-0.052996,-0.047793,-0.002602,1773.000,443.2500,200.000,1
14.192,0,3,4,7,386.000,1660.000,-1.000,0,-1953.125,13.460,-1939.665,-0.042098,-0.055881,0.006891,1661.000,415.2500,,
14.262,1,4,7,10,468.000,1578.000,-1.000,0,-1953.125,3.241,-1949.884,-0.046230,-0.049549,0.001659,1579.000,394.7500,100.000,0
14.281,0,3,4,7,844.000,1202.000,-1.000,0,-1953.125,0.840,-1952.285,-0.046852,-0.047712,0.000430,1203.000,300.7500,,
14.318,0,3,5,8,1122.000,924.000,-1.000,0,-1953.125,-6.079,-1959.204,-0.047972,-0.041747,-0.003112,925.000,231.2500,200.000,1
14.370,0,3,6,9,1178.000,868.000,-1.000,0,-1953.125,-30.736,-1983.861,-0.063554,-0.032081,-0.015737,869.000,217.2500,200.000,1
14.412,1,4,7,10,1976.000,70.000,-1.000,0,-1953.125,-0.777,-1953.902,-0.051089,-0.050294,-0.000398,71.000,17.7500,200.000,1
14.476,0,3,5,8,374.000,1672.000,-1.000,0,-1953.125,-14.305,-1967.430,-0.066740,-0.052092,-0.007324,1673.000,418.2500,200.000,1
14.495,2,5,8,11,1374.000,673.000,-0.500,1,-1953.125,0.954,-1952.171,-0.050217,-0.051195,0.000489,673.500,168.3750,198.500,0
14.518,1,4,7,10,1279.000,767.000,-1.000,0,-1953.125,64.589,-1888.536,-0.014769,-0.080908,0.033070,768.000,192.0000,200.000,1
14.569,0,3,5,8,1021.000,1025.000,-1.000,0,-1953.125,23.593,-1929.532,-0.044932,-0.069092,0.012080,1026.000,256.5000,200.000,1
14.601,1,4,7,10,1017.000,1029.000,-1.000,0,-1953.125,23.269,-1929.856,-0.029063,-0.052890,0.011913,1030.000,257.5000,200.000,1
14.754,2,5,8,11,159.000,1887.000,-1.000,0,-1953.125,-0.527,-1953.652,-0.051590,-0.051050,-0.000270,1888.000,472.0000,200.000,1
14.788,1,4,7,10,837.000,1209.000,-1.000,0,-1953.125,-30.192,-1983.317,-0.063424,-0.032508,-0.015458,1210.000,302.5000,100.000,0
14.813,1,4,7,10,1261.000,785.000,-1.000,0,-1953.125,-28.114,-1981.239,-0.061293,-0.032504,-0.014394,786.000,196.5000,200.000,1
14.835,1,4,7,10,253.000,1793.000,-1.000,0,-1953.125,-1.139,-1954.264,-0.052100,-0.050934,-0.000583,1794.000,448.5000,200.000,1
14.891,9,12,14,17,807.000,1240.000,-0.500,1,-1953.125,40.818,-1912.307,-0.052643,-0.094441,0.020899,1240.500,310.1250,200.000,1
14.924,0,3,6,9,1832.000,214.000,-1.000,0,-1953.125,0.172,-1952.953,-0.050608,-0.050785,0.000088,215.000,53.7500,1892.000,0
15.003,1,4,7,10,454.000,1592.000,-1.000,0,-1953.125,29.752,-1923.373,-0.031628,-0.062094,0.015233,1593.000,398.2500,100.000,0
15.019,1,4,7,10,1514.000,532.000,-1.000,0,-1953.125,23.282,-1929.843,-0.034537,-0.058378,0.011921,533.000,133.2500,200.000,1
15.034,0,3,5,8,986.000,1060.000,-1.000,0,-1953.125,5.391,-1947.734,-0.053284,-0.058805,0.002760,1061.000,265.2500,200.000,1
15.051,0,3,5,8,12.000,2034.000,-1.000,0,-1953.125,-2.531,-1955.656,-0.051980,-0.049387,-0.001296,2035.000,508.7500,200.000,1
15.149,1,4,7,10,1184.000,862.000,-1.000,0,-1953.125,-15.632,-1968.757,-0.056816,-0.040808,-0.008004,863.000,215.7500,200.000,1
15.165,0,3,6,9,1254.000,792.000,-1.000,0,-1953.125,-19.086,-1972.211,-0.056714,-0.037170,-0.009772,793.000,198.2500,200.000,1
15.227,2,5,8,11,16.000,2030.000,-1.000,0,-1953.125,-1.263,-1954.388,-0.052510,-0.051216,-0.000647,2031.000,507.7500,200.000,1
15.246,1,4,6,9,616.000,1430.000,-1.000,0,-1953.125,-26.734,-1979.859,-0.052407,-0.025031,-0.013688,1431.000,357.7500,200.000,1
15.297,0,3,6,9,326.000,1720.000,-1.000,0,-1953.125,0.490,-1952.635,-0.050839,-0.051340,0.000251,1721.000,430.2500,200.000,1
15.331,0,3,5,8,65.000,1981.000,-1.000,0,-1953.125,-8.605,-1961.730,-0.050072,-0.041261,-0.004406,1982.000,495.5000,200.000,1
15.382,0,3,4,7,895.000,1151.000,-1.000,0,-1953.125,50.333,-1902.792,-0.020005,-0.071546,0.025771,1152.000,288.0000,,
15.483,0,3,5,8,649.000,1397.000,-1.000,0,-1953.125,-1.423,-1954.548,-0.051358,-0.049901,-0.000728,1398.000,349.5000,200.000,1
15.549,0,3,6,9,189.000,1857.000,-1.000,0,-1953.125,-1.032,-1954.157,-0.052504,-0.051447,-0.000528,1858.000,464.5000,200.000,1
15.565,0,3,5,8,1975.000,71.000,-1.000,0,-1953.125,-0.842,-1953.967,-0.051646,-0.050783,-0.000431,72.000,18.0000,200.000,1
15.639,0,3,5,8,889.000,1157.000,-1.000,0,-1953.125,-26.113,-1979.238,-0.051017,-0.024277,-0.013370,1158.000,289.5000,200.000,1
15.754,0,3,5,8,1172.000,874.000,-1.000,0,-1953.125,25.280,-1927.845,-0.051835,-0.077722,0.012943,875.000,218.7500,200.000,1
15.818,1,4,7,10,1080.000,966.000,-1.000,0,-1953.125,40.131,-1912.994,-0.025881,-0.066976,0.020547,967.000,241.7500,200.000,1
15.917,1,4,7,10,1132.000,914.000,-1.000,0,-1953.125,4.480,-1948.645,-0.044663,-0.049251,0.002294,915.000,228.7500,200.000,1
15.938,0,3,6,9,510.000,1536.000,-1.000,0,-1953.125,0.700,-1952.425,-0.047001,-0.047717,0.000358,1537.000,384.2500,100.000,0
16.009,1,4,7,10,288.000,1758.000,-1.000,0,-1953.125,-0.468,-1953.593,-0.051591,-0.051112,-0.000240,1759.000,439.7500,200.000,1
16.141,3,6,8,11,814.000,1233.000,-0.500,1,-1953.125,36.113,-1917.012,-0.051769,-0.088749,0.018490,1233.500,308.3750,200.000,1
16.156,2,5,8,11,1491.000,555.000,-1.000,0,-1953.125,44.844,-1908.281,-0.025981,-0.071901,0.022960,556.000,139.0000,200.000,1
16.172,0,3,6,9,1981.000,65.000,-1.000,0,-1953.125,2.397,-1950.728,-0.052702,-0.055157,0.001228,66.000,16.5000,9.500,0
16.320,2,5,8,11,2013.000,33.000,-1.000,0,-1953.125,0.626,-1952.499,-0.051228,-0.051869,0.000321,34.000,8.5000,200.000,1
16.336,1,4,7,10,1191.000,855.000,-1.000,0,-1953.125,4.566,-1948.559,-0.046381,-0.051057,0.002338,856.000,214.0000,200.000,1
16.556,2,5,8,11,1627.000,419.000,-1.000,0,-1953.125,-37.493,-1990.618,-0.071478,-0.033085,-0.019197,420.000,105.0000,199.000,1
16.574,0,3,5,8,863.000,1184.000,-0.500,1,-1953.125,33.394,-1919.731,-0.051935,-0.086131,0.017098,1184.500,296.1250,200.000,1
16.593,0,3,6,9,38.000,2008.000,-1.000,0,-1953.125,-1.912,-1955.037,-0.052557,-0.050599,-0.000979,2009.000,502.2500,200.000,1
16.615,1,4,7,10,1188.000,858.000,-1.000,0,-1953.125,55.461,-1897.664,-0.016467,-0.073259,0.028396,859.000,214.7500,200.000,1
16.653,0,3,6,9,300.000,1746.000,-1.000,0,-1953.125,1.199,-1951.926,-0.051077,-0.052305,0.000614,1747.000,436.7500,200.000,1
16.697,0,3,6,9,284.000,1762.000,-1.000,0,-1953.125,-1.252,-1954.377,-0.052835,-0.051553,-0.000641,1763.000,440.7500,200.000,1
16.772,0,3,5,8,620.000,1426.000,-1.000,0,-1953.125,-0.939,-1954.064,-0.051620,-0.050659,-0.000481,1427.000,356.7500,200.000,1
16.796,1,4,7,10,236.000,1810.000,-1.000,0,-1953.125,-0.040,-1953.165,-0.051945,-0.051904,-0.000020,1811.000,452.7500,200.000,1
16.905,2,5,8,11,1982.000,64.000,-1.000,0,-1953.125,-2.812,-1955.937,-0.052600,-0.049721,-0.001440,65.000,16.2500,200.000,1
16.954,1,4,7,10,1266.000,780.000,-1.000,0,-1953.125,-60.687,-2013.812,-0.078802,-0.016659,-0.031072,781.000,195.2500,200.000,1
16.993,3,6,9,12,301.000,1745.000,-1.000,0,-1953.125,-3.010,-1956.135,-0.055745,-0.052663,-0.001541,1746.000,436.5000,200.000,1
